GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US48455,48455,ZCTA5 48455,3011,183,69656,6194,97.6,1.5,68949,6298,0.0,0.8,,,0.0,0.8,,,0.2,0.3,,,0.0,0.8,,,0.0,0.8,,,2.3,1.5,80714,27533,0.3,0.5,,,97.6,1.5,68949,6298,0.8,0.7,30536,59841,28.9,3.8,78144,16289,50.1,4.3,79375,14622,20.2,3.0,47266,7589,2384,171,78284,5817,34.9,5.1,81917,6540,65.1,5.1,72425,9275,90.8,3.1,79944,4939,6.5,2.9,52250,34598,2.6,1.5,49531,61943,627,160,41571,13263,35.9,12.7,28750,12657,33.5,13.0,27174,8826,2.4,2.6,140417,109871,64.1,12.7,46250,18074,57.1,12.2,41090,12729,7.0,5.3,92813,52720,26.6,,,,30.8,,,,10.5,,,
8600000US48456,48456,ZCTA5 48456,366,62,41944,5377,98.1,2.1,42083,5150,0.0,6.6,,,0.0,6.6,,,0.0,6.6,,,0.0,6.6,,,0.8,1.3,,,1.1,1.6,,,0.0,6.6,,,98.1,2.1,42083,5150,2.7,2.1,43214,1267,38.3,8.6,45179,4781,42.6,7.6,43214,9572,16.4,6.0,25000,4278,227,42,45875,5515,38.8,8.8,52045,20451,61.2,8.8,42250,5434,84.1,6.8,49432,8945,9.3,5.1,24583,12877,6.6,4.2,26250,10435,139,42,33309,6998,20.1,10.4,21250,17681,18.0,10.0,24375,11865,2.2,3.2,,,79.9,10.4,34926,12086,56.1,16.3,31250,13864,23.7,16.5,90625,95876,35.8,,,,26.0,,,,51.8,,,
8600000US48457,48457,ZCTA5 48457,2907,164,49764,5385,96.3,1.7,50128,5242,0.9,0.7,66023,43694,0.6,0.4,26607,20356,0.2,0.3,,,0.0,0.9,,,0.6,0.9,,,1.5,1.2,43125,3849,4.2,2.4,56083,35849,92.9,2.5,49122,5223,2.7,1.8,14712,25722,30.3,3.6,59697,10936,44.4,4.1,52662,4296,22.5,3.1,34471,6505,2224,155,53144,2906,42.4,4.5,63529,12151,57.6,4.5,45435,7096,83.0,3.6,56886,4979,11.5,3.5,32885,13063,5.5,2.3,43654,27329,683,113,32773,7401,43.6,8.7,30625,5365,39.8,8.8,30833,11198,3.8,3.1,30000,3948,56.4,8.7,40341,23470,45.5,9.3,27071,14837,10.8,5.3,70577,17042,27.2,,,,25.9,,,,23.1,,,
8600000US48458,48458,ZCTA5 48458,8292,351,32353,2232,74.1,2.3,34124,2785,22.8,2.2,27776,4056,0.8,0.6,34375,28107,0.0,0.1,,,0.0,0.3,,,0.2,0.3,,,2.1,0.9,32961,13519,2.7,1.1,25129,4763,71.9,2.4,34615,2800,3.4,1.6,21216,2388,32.4,2.9,28432,3674,40.7,2.6,40278,4693,23.5,2.1,31477,2471,5505,288,38246,2661,45.3,3.6,27034,3486,54.7,3.6,48858,5344,57.3,3.5,54058,5339,33.7,3.3,20554,2368,9.0,2.2,29318,7234,2787,315,24249,2686,54.1,5.5,21483,3105,47.6,5.9,19811,3628,6.6,2.6,37625,11302,45.9,5.5,25909,3889,38.5,5.5,25955,3878,7.4,3.4,24949,18720,25.0,,,,23.9,,,,22.7,,,
8600000US48460,48460,ZCTA5 48460,851,92,52708,6165,100.0,2.9,52708,6165,0.0,2.9,,,0.0,2.9,,,0.0,2.9,,,0.0,2.9,,,0.0,2.9,,,0.0,2.9,,,0.6,0.6,80417,129795,99.4,0.6,52639,6152,4.3,3.2,44141,12476,26.9,5.6,49886,15291,45.2,7.0,62768,9364,23.5,4.5,40833,12197,663,95,61250,7626,40.3,7.6,64659,22320,59.7,7.6,58125,9428,83.7,5.4,68375,9384,10.1,4.8,21875,25403,6.2,2.8,43750,14305,188,57,32222,7256,48.4,13.8,34688,9631,37.2,11.5,32500,15526,11.2,11.8,44141,20011,51.6,13.8,27708,6797,43.6,13.8,27917,6679,8.0,7.5,17250,118682,22.4,,,,21.9,,,,24.5,,,
8600000US48461,48461,ZCTA5 48461,3064,164,50229,4799,99.2,0.6,50292,4789,0.0,0.8,,,0.1,0.2,,,0.1,0.2,,,0.0,0.8,,,0.0,0.8,,,0.6,0.6,29125,131144,0.9,1.0,52986,47446,98.3,1.2,50219,4813,4.0,2.6,23269,66724,29.4,3.7,57500,9729,47.3,3.1,52892,9673,19.2,2.9,37614,7400,2484,149,53811,4321,44.2,4.4,59681,9111,55.8,4.4,52231,3633,82.7,4.3,58603,6711,9.9,3.0,26250,14056,7.4,3.2,34306,21435,580,124,23824,6900,40.9,8.9,20545,2347,36.6,8.1,20256,2303,4.3,4.1,48125,68528,59.1,8.9,31183,4830,51.0,9.2,30714,4474,8.1,6.3,67917,61060,26.6,,,,23.9,,,,30.7,,,
8600000US48462,48462,ZCTA5 48462,4804,227,79760,5825,98.4,0.9,79183,5827,0.0,0.5,,,0.4,0.5,63971,667,0.2,0.3,,,0.0,0.5,,,0.1,0.1,,,0.9,0.6,151094,146480,1.6,1.4,56307,28922,96.9,1.7,80139,5544,0.7,0.6,52500,44260,28.4,3.3,84926,6730,55.9,3.4,88620,9097,15.0,2.2,45139,4047,3933,190,86235,5394,45.1,3.9,87364,7809,54.9,3.9,84949,8206,87.1,2.9,94563,7550,9.5,2.4,37344,12921,3.5,1.5,56985,22173,871,172,41801,5702,40.8,10.0,26625,11519,29.3,9.1,19028,9772,11.5,5.1,88125,59646,59.2,10.0,47212,9716,38.9,8.5,43359,6631,20.3,8.6,68292,25299,25.2,,,,27.7,,,,13.7,,,
8600000US48463,48463,ZCTA5 48463,1689,116,52242,5647,98.0,2.0,52440,5746,0.7,1.1,,,0.0,1.5,,,0.0,1.5,,,0.0,1.5,,,0.0,1.5,,,1.3,1.7,4118,32659,0.2,0.3,,,97.8,2.0,52381,5700,1.2,1.3,19375,13684,23.4,4.0,54464,16528,46.9,5.3,58250,8301,28.5,3.9,38281,6782,1316,118,59395,5779,34.2,5.0,58452,16457,65.8,5.0,59878,6269,85.3,4.3,62703,6825,11.6,3.9,28542,20426,3.0,2.0,34265,87488,373,91,27893,5341,45.6,13.0,28750,3467,41.0,11.7,27865,5233,4.6,4.8,72125,52564,54.4,13.0,24539,9864,51.2,13.0,23750,10413,3.2,3.6,32143,40581,26.2,,,,28.3,,,,19.0,,,
8600000US48464,48464,ZCTA5 48464,800,77,50521,7821,99.9,0.4,50495,7928,0.0,3.1,,,0.1,0.4,,,0.0,3.1,,,0.0,3.1,,,0.0,3.1,,,0.0,3.1,,,0.8,1.4,,,99.1,1.5,50339,8868,1.5,2.0,,,34.0,6.0,60000,17446,38.9,7.6,39850,11848,25.6,6.0,40893,12093,611,71,54482,4867,44.5,9.0,62000,11964,55.5,9.0,53445,4687,80.2,7.6,57411,12174,13.3,6.1,21750,14459,6.5,3.9,50417,35706,189,59,33346,3784,45.0,16.8,32644,5507,41.3,16.8,31875,9929,3.7,5.4,,,55.0,16.8,35167,9323,45.0,18.3,35042,23359,10.1,8.4,61250,66629,23.9,,,,23.7,,,,24.3,,,
8600000US48465,48465,ZCTA5 48465,252,35,45588,3560,100.0,9.4,45588,3560,0.0,9.4,,,0.0,9.4,,,0.0,9.4,,,0.0,9.4,,,0.0,9.4,,,0.0,9.4,,,1.2,1.8,,,98.8,1.8,45368,3701,1.2,1.6,,,16.7,6.1,44444,14251,41.7,9.2,54375,6708,40.5,7.7,40909,7283,162,28,51250,10203,14.2,6.4,61875,56251,85.8,6.4,48125,10622,90.7,5.3,54375,9193,3.7,3.7,45625,29951,5.6,4.3,21250,48169,90,28,36250,9306,48.9,13.6,28333,13829,40.0,13.4,21250,3927,8.9,8.5,66250,34510,51.1,13.6,42778,9941,44.4,14.9,43611,9491,6.7,6.9,35625,12965,29.0,,,,26.5,,,,33.3,,,
8600000US48466,48466,ZCTA5 48466,584,57,45526,6073,100.0,4.2,45526,6073,0.0,4.2,,,0.0,4.2,,,0.0,4.2,,,0.0,4.2,,,0.0,4.2,,,0.0,4.2,,,0.7,1.1,101250,108465,99.3,1.1,45263,6378,2.9,1.9,34583,33291,30.7,5.4,48125,13329,38.5,5.8,55417,14295,27.9,5.1,28125,8010,412,47,55250,8511,41.3,6.1,55833,21624,58.7,6.1,55000,8113,84.5,4.8,60761,4592,12.4,4.6,21250,13759,3.2,2.2,84375,64848,172,45,24167,7797,41.3,12.5,13958,7787,32.0,11.2,15938,6451,9.3,10.6,6667,46170,58.7,12.5,27961,1935,44.8,12.1,27159,2646,14.0,10.8,28750,8383,33.7,,,,29.6,,,,43.6,,,
8600000US48467,48467,ZCTA5 48467,1111,71,38189,2478,100.0,2.2,38189,2478,0.0,2.2,,,0.0,2.2,,,0.0,2.2,,,0.0,2.2,,,0.0,2.2,,,0.0,2.2,,,1.9,1.8,34375,5709,98.1,1.8,38476,2760,0.3,0.4,,,11.8,3.2,38828,10054,47.1,3.9,39063,5455,40.9,3.6,35000,8283,650,69,48235,7474,20.6,4.0,41000,18508,79.4,4.0,48676,7687,82.5,4.8,54615,6239,11.7,4.4,17500,13634,5.8,2.2,36875,41394,461,68,30231,3660,42.5,6.7,25000,5874,38.6,6.3,22059,3566,3.9,2.2,58750,26398,57.5,6.7,34625,5332,49.5,7.2,34250,6018,8.0,4.1,37969,12878,23.0,,,,19.7,,,,27.5,,,
8600000US48468,48468,ZCTA5 48468,635,48,41023,2387,94.3,4.3,40492,2671,0.0,3.9,,,3.9,4.1,,,0.0,3.9,,,0.0,3.9,,,0.0,3.9,,,1.7,1.4,28750,2736,0.8,0.9,,,93.5,4.4,40682,2441,2.0,1.6,22250,51013,14.2,2.9,51500,15988,39.7,3.7,54375,12089,44.1,3.6,32500,3243,448,45,47857,5029,23.9,5.0,52292,24559,76.1,5.0,44952,6072,90.8,3.7,47946,5062,6.5,3.5,40625,38159,2.7,1.7,51250,15410,187,25,22344,2485,52.9,9.2,24028,3248,49.2,9.4,23889,3186,3.7,2.5,33125,19205,47.1,9.2,21154,2469,47.1,9.2,21154,2469,0.0,12.5,,,26.9,,,,31.3,,,,16.6,,,
8600000US48469,48469,ZCTA5 48469,515,86,42240,10470,99.4,1.0,42083,10400,0.0,4.7,,,0.0,4.7,,,0.0,4.7,,,0.0,4.7,,,0.0,4.7,,,0.6,1.0,,,0.6,1.1,,,98.8,1.5,42240,10527,1.7,1.8,20938,37702,14.8,5.9,22250,29029,40.4,11.1,55691,6255,43.1,9.5,40313,13337,359,87,54125,6410,28.4,14.7,55461,24297,71.6,14.7,51985,13937,72.4,15.4,56667,22630,13.1,7.8,37813,25875,14.5,15.6,55921,48773,156,54,19500,7121,69.9,14.6,22188,9772,68.6,14.3,21563,9701,1.3,2.9,,,30.1,14.6,18229,7919,28.2,14.6,17917,7407,1.9,3.2,,,26.8,,,,21.2,,,,33.3,,,
8600000US48470,48470,ZCTA5 48470,283,34,43839,6048,100.0,8.4,43839,6048,0.0,8.4,,,0.0,8.4,,,0.0,8.4,,,0.0,8.4,,,0.0,8.4,,,0.0,8.4,,,0.0,8.4,,,100.0,8.4,43839,6048,2.5,2.4,52813,53679,27.6,9.1,51429,21557,33.2,8.8,47813,4544,36.7,6.8,27500,8694,207,34,46250,5417,30.9,11.0,50417,15935,69.1,11.0,45179,6201,92.8,4.2,46591,5511,3.9,3.2,9167,83999,3.4,4.0,39375,54290,76,18,26250,8725,52.6,16.5,17500,5497,46.1,15.9,16875,3407,6.6,6.1,54063,50855,47.4,16.5,35833,13063,38.2,15.7,32917,9138,9.2,9.6,49375,23916,27.2,,,,30.0,,,,15.8,,,
8600000US48471,48471,ZCTA5 48471,2334,131,37774,2411,98.0,1.1,37695,2515,0.5,0.6,,,0.7,0.7,39722,45697,0.0,1.1,,,0.0,1.1,,,0.4,0.4,115417,104310,0.4,0.5,4750,53727,2.2,1.3,48438,27562,96.6,1.7,37679,2694,5.1,2.4,20147,7467,30.2,3.0,41121,4331,39.8,2.6,47614,7467,24.9,2.2,28967,3690,1482,94,51300,3734,35.1,4.2,44500,4426,64.9,4.2,53936,3346,82.5,4.3,55439,3219,13.1,3.8,23000,14119,4.4,2.1,34886,14475,852,105,19151,2941,61.5,8.1,17065,4318,54.8,8.6,15679,2433,6.7,3.1,33750,15810,38.5,8.1,21136,4117,32.5,7.6,18826,3375,6.0,3.6,44583,36078,27.7,,,,29.4,,,,23.9,,,
8600000US48472,48472,ZCTA5 48472,690,62,40804,5385,99.6,0.6,40670,5418,0.0,3.6,,,0.4,0.6,,,0.0,3.6,,,0.0,3.6,,,0.0,3.6,,,0.0,3.6,,,2.2,2.3,4583,78555,97.4,2.4,40982,5407,1.4,1.2,22500,47335,35.8,5.4,46339,8509,42.3,4.6,44286,6646,20.4,4.1,26750,6542,497,53,46719,4648,47.1,6.9,48542,9779,52.9,6.9,45855,4089,77.7,7.3,51000,6282,13.5,6.1,32083,30658,8.9,4.4,29583,22674,193,39,25673,5050,45.6,11.3,19500,8075,36.3,12.1,17500,5568,9.3,7.8,49167,68504,54.4,11.3,28375,9182,45.6,11.3,26786,8678,8.8,7.0,35781,7863,26.1,,,,28.6,,,,19.7,,,
8600000US48473,48473,ZCTA5 48473,8754,301,55550,2735,96.8,1.3,55536,2899,2.0,1.1,40606,32292,0.1,0.2,175469,206798,0.4,0.4,65069,14705,0.0,0.3,,,0.4,0.3,78375,23898,0.3,0.4,90750,154042,1.6,0.9,76071,26878,95.6,1.6,55246,2937,1.4,0.8,13611,31119,28.6,2.4,63370,7007,44.7,2.5,67500,5585,25.2,2.2,37846,5205,6340,276,64709,4825,37.1,2.9,67313,4973,62.9,2.9,61395,4894,83.0,2.8,71591,5627,12.3,2.3,41890,8169,4.8,1.7,51007,17684,2414,311,30563,2875,64.7,6.8,25243,4332,60.3,7.2,25035,4263,4.4,2.5,29375,48069,35.3,6.8,41435,13408,30.9,6.3,41343,14113,4.4,2.4,65455,58002,21.1,,,,23.9,,,,13.3,,,
8600000US48475,48475,ZCTA5 48475,1039,55,44036,3093,100.0,2.4,44036,3093,0.0,2.4,,,0.0,2.4,,,0.0,2.4,,,0.0,2.4,,,0.0,2.4,,,0.0,2.4,,,0.0,2.4,,,100.0,2.4,44036,3093,3.9,2.1,24583,21830,30.5,3.9,52917,9271,37.0,3.7,58300,4640,28.6,3.1,27083,5423,717,51,57535,3984,46.0,4.7,59432,4132,54.0,4.7,53618,3398,86.3,4.5,60586,2188,9.5,3.9,25313,6336,4.2,2.0,34643,17024,322,41,26875,3556,53.4,9.0,21250,4585,46.9,8.8,18839,3688,6.5,3.3,37917,10085,46.6,9.0,36667,10595,41.0,9.3,33750,11287,5.6,3.2,55833,31477,29.5,,,,29.8,,,,24.2,,,
8600000US48476,48476,ZCTA5 48476,250,68,38438,15601,100.0,9.5,38438,15601,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,100.0,9.5,38438,15601,0.0,9.5,,,36.4,15.2,51161,20793,40.4,15.9,39297,26032,23.2,12.5,23889,11071,176,57,51964,12868,45.5,18.1,58333,22033,54.5,18.1,46389,20666,73.9,16.5,63167,10777,26.1,16.5,27813,28216,0.0,13.2,,,74,46,26111,11792,28.4,22.5,33977,1693,16.2,13.6,35000,15486,12.2,19.4,,,71.6,22.5,22260,7489,58.1,28.6,22240,7484,13.5,15.2,52500,103739,31.2,,,,30.7,,,,32.4,,,
8600000US48502,48502,ZCTA5 48502,232,86,9605,36524,30.2,16.0,38295,21482,59.5,16.5,5417,26384,0.0,10.2,,,5.2,8.7,,,0.0,10.2,,,0.0,10.2,,,5.2,8.1,,,0.0,10.2,,,30.2,16.0,38295,21482,16.4,16.4,,,43.5,21.3,4427,29144,37.1,22.6,31689,11233,3.0,5.3,,,84,53,30385,51117,35.7,39.2,5208,7654,64.3,39.2,31442,112429,38.1,32.4,148750,233222,14.3,22.4,,,47.6,32.5,30577,50649,148,69,9079,23497,37.2,24.8,9107,22171,37.2,24.8,9107,22171,0.0,15.5,,,62.8,24.8,9063,44955,62.8,24.8,9063,44955,0.0,15.5,,,46.1,,,,16.7,,,,62.8,,,
8600000US48503,48503,ZCTA5 48503,10847,454,29425,1728,47.3,2.6,33686,6141,47.5,2.6,27135,4602,0.8,0.6,10966,35320,0.9,0.6,55370,31394,0.0,0.1,,,1.3,0.8,29081,6609,2.2,0.9,17500,11353,3.7,1.3,29375,12272,44.9,2.7,33702,5950,5.6,1.6,4821,7100,35.2,2.6,27380,2762,37.2,2.2,37586,4945,22.0,1.5,32161,3847,5958,355,36893,4099,48.1,3.2,24861,7497,51.9,3.2,54415,5892,48.3,4.1,57089,7411,44.1,4.2,19195,2612,7.6,2.7,28552,3026,4889,396,22307,2305,52.4,4.2,21506,3499,46.2,4.3,18176,3653,6.2,2.1,36894,16599,47.6,4.2,22943,3498,39.5,4.1,20861,6255,8.1,2.5,37619,15461,39.2,,,,39.7,,,,37.3,,,
8600000US48504,48504,ZCTA5 48504,11888,460,30183,1854,28.3,2.0,36530,2155,68.1,2.0,27590,3252,0.1,0.1,48194,22551,0.2,0.2,,,0.0,0.2,,,0.3,0.3,13281,15826,3.0,1.1,27857,11167,1.7,0.8,14324,8034,27.8,2.1,36884,2062,3.8,1.4,10346,3188,39.6,2.9,25368,3451,40.3,2.6,35334,3294,16.3,2.0,35783,2798,7237,411,35183,2656,52.0,3.4,22016,3586,48.0,3.4,45750,4913,44.2,3.8,54595,5668,45.8,3.6,19146,2328,10.0,2.4,21197,11821,4651,372,23287,2207,48.4,4.9,23435,2608,44.1,4.7,23140,2418,4.3,2.1,32863,21130,51.6,4.9,23153,4127,42.9,4.5,21903,4807,8.7,2.9,28289,9178,47.7,,,,48.2,,,,45.0,,,
8600000US48505,48505,ZCTA5 48505,9542,335,23235,1315,12.9,1.8,22813,3659,84.6,2.1,23517,1441,0.6,0.7,16707,17185,0.3,0.3,25938,29478,0.1,0.1,,,0.3,0.3,21250,22230,1.2,0.7,9444,4088,2.1,0.8,20184,4692,11.8,1.9,22434,4705,3.2,1.2,5018,4985,30.3,3.0,18970,4302,38.4,2.9,24832,2911,28.1,2.1,25819,2048,5739,316,26109,2331,45.6,3.8,16736,1654,54.4,3.8,33059,3022,34.4,3.6,41517,2488,55.2,3.7,18639,2898,10.4,2.6,18699,2670,3803,318,17004,2408,56.6,4.8,14463,2072,52.7,4.5,14071,2064,3.8,1.7,23875,11077,43.4,4.8,22146,2817,37.1,4.8,20520,3961,6.3,2.5,41289,14472,55.0,,,,55.1,,,,53.6,,,
8600000US48506,48506,ZCTA5 48506,11537,378,32266,1909,87.5,1.6,34656,2346,7.4,1.4,14457,11592,1.1,0.8,22819,10164,0.0,0.2,,,0.0,0.1,,,1.7,0.8,31250,25348,2.2,0.9,21709,7467,4.7,1.2,39143,4742,84.4,1.9,34040,2353,5.2,1.5,18512,2550,33.4,2.5,31427,1979,41.5,2.6,37866,3594,19.9,1.6,31218,2770,7429,286,39270,2216,47.6,3.0,30524,3166,52.4,3.0,44616,3166,62.9,3.5,49024,2344,29.9,3.3,19441,2112,7.3,1.8,23194,7485,4108,360,22215,3485,47.4,5.2,17514,1949,40.1,4.8,17746,2169,7.3,2.7,16524,8129,52.6,5.2,27727,4048,44.7,5.3,27958,5663,7.9,2.7,27535,9329,37.4,,,,37.3,,,,36.5,,,
8600000US48507,48507,ZCTA5 48507,12769,415,35205,2387,74.5,2.6,38847,1789,22.6,2.5,21266,2090,0.7,0.6,9464,36506,0.2,0.3,60221,69241,0.0,0.2,,,0.5,0.4,59519,67079,1.5,0.7,23854,15234,2.4,1.1,29167,43665,72.8,2.7,38959,1880,5.1,1.4,12074,8472,35.0,2.5,35212,5009,36.2,2.4,45621,3735,23.7,1.5,29692,2005,7496,392,41913,3793,47.6,3.5,30602,6888,52.4,3.5,49281,6097,58.4,4.0,52782,5705,32.9,3.8,22253,4215,8.8,2.4,35170,9334,5273,359,24492,2736,56.8,3.7,21813,1941,49.5,3.9,20433,1913,7.3,2.6,58388,7318,43.2,3.7,35269,7491,37.5,4.0,33794,9352,5.7,2.1,39732,12471,34.5,,,,35.3,,,,31.8,,,
8600000US48509,48509,ZCTA5 48509,3925,179,53789,3402,94.8,2.2,53953,3758,3.2,1.3,69886,30656,0.0,0.6,,,0.0,0.6,,,0.0,0.6,,,0.0,0.6,,,2.0,1.7,50559,27585,3.3,2.2,58750,38725,91.6,2.7,53779,3439,3.1,1.6,25750,21058,26.8,3.9,60465,9232,46.1,4.3,62115,9393,24.1,3.4,38750,10703,2913,198,62673,4258,39.2,4.6,65795,7348,60.8,4.6,59025,7523,73.4,5.0,69028,5260,17.3,4.1,40875,12283,9.3,3.8,42083,28727,1012,171,38374,2677,48.5,9.0,38309,5840,40.2,9.4,36157,5766,8.3,4.1,51071,4451,51.5,9.0,38387,7930,42.9,9.2,36667,22439,8.6,5.9,39390,12840,29.4,,,,28.3,,,,31.6,,,
8600000US48519,48519,ZCTA5 48519,3168,193,40242,2502,86.6,4.1,41306,3065,11.0,3.9,24722,12426,0.9,1.2,,,0.2,0.3,,,0.0,0.8,,,0.0,0.8,,,1.3,1.2,34191,39812,1.7,1.2,55208,42333,86.0,4.2,41323,3144,3.8,2.7,22576,3131,32.4,4.9,49492,10798,38.8,4.5,44950,8834,25.0,3.8,26955,3946,1961,186,51190,7028,40.4,6.7,48026,17519,59.6,6.7,51794,7111,68.3,6.6,58944,10045,20.4,5.9,33663,1886,11.3,4.8,50550,34191,1207,157,23775,2888,64.7,8.8,20744,4649,57.2,10.4,19500,6475,7.5,5.4,22125,39782,35.3,8.8,35882,6928,29.3,8.5,35735,11409,6.0,3.8,37857,7478,27.3,,,,28.8,,,,24.9,,,
8600000US48529,48529,ZCTA5 48529,3664,217,33225,4438,90.2,4.2,33817,3856,5.8,3.6,27768,41357,0.8,0.7,17188,17887,1.0,1.1,31683,27771,0.0,0.7,,,0.5,0.8,,,1.6,1.3,17917,38697,1.6,1.2,41250,47841,89.6,4.2,33865,3851,5.0,2.8,17000,30060,38.6,4.2,30034,9636,41.2,4.0,38061,6899,15.1,2.7,35962,11580,2171,175,41962,4260,49.5,5.4,33547,11499,50.5,5.4,44643,4962,57.0,7.4,48876,5018,37.4,7.1,25739,12514,5.6,2.9,42031,14769,1493,231,21531,4579,46.9,8.3,18690,9985,38.7,8.8,14412,7287,8.2,5.5,33784,15998,53.1,8.3,22481,8065,42.3,9.6,22254,10519,10.9,4.6,25517,26065,30.6,,,,36.2,,,,20.7,,,
8600000US48532,48532,ZCTA5 48532,8294,351,42625,2834,65.0,2.9,38903,3174,28.7,3.0,45509,9679,0.5,0.5,,,2.4,1.0,49091,55146,0.0,0.3,,,0.5,0.5,96250,47209,2.9,1.4,72939,50606,2.3,1.3,26563,40734,63.3,3.0,39188,3248,4.1,1.5,11434,15823,35.7,2.9,43662,5195,34.8,2.6,56798,8565,25.4,2.1,31674,2879,4960,303,53322,3863,45.0,3.6,46052,7040,55.0,3.6,60208,8926,66.9,4.7,67694,3562,29.0,4.5,27132,4685,4.1,1.9,50484,33776,3334,350,27128,3927,55.9,7.3,25637,5015,51.7,7.3,24754,4134,4.2,2.8,39815,58234,44.1,7.3,28407,6890,38.2,6.8,26656,4932,6.0,3.5,61941,10581,26.6,,,,26.3,,,,26.8,,,
8600000US48551,48551,ZCTA5 48551,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US48553,48553,ZCTA5 48553,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US48554,48554,ZCTA5 48554,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US48601,48601,ZCTA5 48601,14580,501,27052,2246,31.8,1.9,36469,2957,63.5,1.7,22387,2422,0.2,0.2,25469,32127,0.0,0.1,,,0.0,0.2,,,1.6,0.7,24234,15004,2.9,0.9,12783,3933,7.7,1.4,25139,6577,26.3,1.6,38003,2538,5.0,1.3,11983,5512,30.7,2.0,22437,6144,41.0,2.2,32573,3391,23.2,1.5,27129,3457,9154,450,32878,2276,42.5,2.7,18190,2110,57.5,2.7,39400,2107,46.4,3.0,50864,3192,45.8,2.9,16625,1857,7.8,1.7,28264,7592,5426,427,20129,2843,55.7,3.6,16684,2447,48.7,3.8,14982,2554,7.0,2.8,31343,24520,44.3,3.6,26431,5579,36.7,3.6,23446,5545,7.6,2.3,34153,6800,43.5,,,,44.1,,,,40.9,,,
