treat,vs_12_update,vg_12_update,yearssincereg,hhinc,age,female,asian,black,latino,mideastern,nativeamer,d_miss_age,d_miss_hhinc,d_miss_gender,d_miss_race
1,0,0,3.5838466,29,53,1,0,0,0,0,0,0,0,0,0
1,1,1,,46,30,1,0,0,0,0,0,0,0,0,0
0,1,1,,62,49,1,0,0,0,0,0,0,0,0,0
0,0,0,,76,43,1,0,0,0,1,0,0,0,0,0
0,0,1,3.5838466,51,32,1,0,0,0,0,0,0,0,0,0
1,0,1,4.8870635,34,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,34,42,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6577687,53,74,1,0,0,0,0,0,0,0,0,0
0,0,1,3.9233401,43,-999,1,0,0,0,1,0,1,0,0,0
1,0,0,3.5838466,37,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,81,-999,1,1,0,0,0,0,1,0,0,0
1,1,1,4.2929502,36,41,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5865846,58,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,94.425735,52,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,50,47,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,55,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,4.2929502,35,65,1,0,0,0,0,0,0,0,0,0
0,0,0,6.2861056,43,40,1,0,0,1,0,0,0,0,0,0
0,0,0,94.425735,41,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,4.4271049,32,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,72,33,0,0,0,1,0,0,0,0,0,0
0,1,1,5.1745381,36,40,1,0,0,0,0,0,0,0,0,0
0,0,0,4.3066392,45,57,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,41,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.6824093,43,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,11.575633,52,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.577002,69,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,46,-999,0,0,0,1,0,0,1,0,0,0
0,0,0,3.5838466,47,-999,0,1,0,0,0,0,1,0,0,0
1,0,1,2.0123203,47,-999,-999,1,0,0,0,0,1,0,1,0
1,0,1,4.2929502,37,-999,-999,-999,-999,-999,-999,-999,1,0,1,1
0,0,1,3.5838466,69,-999,1,0,0,0,1,0,1,0,0,0
1,0,1,4.2929502,36,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,36,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,42,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,34,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,74,48,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,58,-999,0,1,0,0,0,0,1,0,0,0
1,0,0,7.5893226,47,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,94.425735,41,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,,43,30,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,52,29,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6495552,48,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,26,41,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,41,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.6413414,39,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,77,26,0,0,0,1,0,0,0,0,0,0
1,0,0,5.577002,50,27,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6139631,94,23,1,0,0,0,0,0,0,0,0,0
1,0,0,5.7303219,37,36,1,0,1,0,0,0,0,0,0,0
1,1,1,4.2929502,52,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,1.1690623,72,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,1.1690623,28,39,1,0,0,0,0,0,0,0,0,0
0,0,0,3.652293,57,30,1,0,0,0,0,0,0,0,0,0
0,1,1,3.6002738,34,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,.22724162,26,56,1,0,0,0,0,0,0,0,0,0
1,0,1,,61,-999,1,-999,-999,-999,-999,-999,1,0,0,1
0,1,1,1.1690623,25,30,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,61,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,7.5893226,43,31,1,0,0,0,0,0,0,0,0,0
0,0,0,7.7207394,35,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,36,78,1,0,0,0,0,0,0,0,0,0
1,0,1,94.425735,34,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,36,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.7850785,73,36,1,0,0,0,0,0,0,0,0,0
0,0,1,4.2929502,36,44,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,47,35,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5865846,37,65,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5865846,42,44,1,0,0,0,0,0,0,0,0,0
1,0,0,94.425735,57,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,6.1711159,24,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.9356604,41,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,11.575633,58,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,40,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,39,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,58,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5838466,26,23,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,36,-999,1,0,0,1,0,0,1,0,0,0
0,0,0,,35,49,1,0,0,0,0,1,0,0,0,0
1,0,0,,29,93,1,0,0,0,0,0,0,0,0,0
0,0,0,9.5770025,79,49,0,0,0,1,0,0,0,0,0,0
1,0,0,3.6605065,61,32,1,0,0,0,0,0,0,0,0,0
0,0,0,94.425735,35,-999,1,0,0,1,0,0,1,0,0,0
0,1,1,.66255987,69,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,.8240931,49,-999,1,0,0,0,0,0,1,0,0,0
1,1,0,3.5838466,21,-999,1,0,0,1,0,0,1,0,0,0
0,1,1,3.5838466,45,-999,1,0,0,0,0,0,1,0,0,0
1,1,0,1.724846,37,28,1,0,0,1,0,0,0,0,0,0
1,0,1,4.2929502,34,87,1,0,0,0,0,0,0,0,0,0
1,0,0,4.2929502,57,33,1,0,0,0,0,0,0,0,0,0
1,1,0,.8240931,50,45,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,26,34,0,0,0,1,0,0,0,0,0,0
0,0,0,5.577002,39,34,1,0,0,0,0,0,0,0,0,0
0,0,1,4.3312798,56,34,0,0,1,0,0,0,0,0,0,0
0,1,1,3.652293,69,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,4.2929502,33,29,1,0,0,0,0,0,0,0,0,0
0,1,1,3.5838466,40,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.6002738,21,54,1,0,0,0,0,0,0,0,0,0
0,0,1,5.577002,26,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.6413414,49,41,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,39,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.6837783,53,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,94.425735,57,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.761807,76,44,1,0,0,0,0,0,0,0,0,0
1,0,1,4.2929502,61,30,1,0,0,0,0,0,0,0,0,0
1,1,1,1.1690623,71,-999,-999,1,0,0,0,0,1,0,1,0
1,0,0,5.577002,42,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,39,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,.32854208,-999,-999,1,0,0,1,0,0,1,1,0,0
0,1,0,1.1690623,-999,-999,0,0,0,1,0,0,1,1,0,0
0,0,0,4.2929502,48,-999,1,0,1,0,0,0,1,0,0,0
1,0,0,3.5865846,94,36,1,0,0,1,0,0,0,0,0,0
1,0,0,3.906913,46,30,0,0,0,1,0,0,0,0,0,0
0,0,0,5.8425736,73,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.7508557,65,-999,1,0,0,0,1,0,1,0,0,0
1,0,1,1.5879534,54,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,61,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,4.2929502,75,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,4.2929502,42,41,1,0,0,0,0,0,0,0,0,0
1,0,1,4.1779604,54,87,1,0,0,0,0,0,0,0,0,0
1,1,1,1.0376455,-999,-999,1,0,1,0,0,0,1,1,0,0
0,0,1,3.9315538,68,-999,1,0,0,1,0,0,1,0,0,0
1,0,0,3.6386037,64,-999,0,1,0,0,0,0,1,0,0,0
0,0,0,4.2929502,95,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,12.427105,52,40,0,0,0,1,0,0,0,0,0,0
1,1,0,3.6386037,37,44,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,43,31,1,0,0,0,0,0,0,0,0,0
0,1,1,3.671458,52,-999,0,0,1,0,0,0,1,0,0,0
0,0,1,3.7125256,36,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,.8405202,63,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.8494182,32,-999,1,0,1,0,0,0,1,0,0,0
1,0,0,5.577002,44,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.6249144,54,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.652293,121,-999,0,1,0,0,0,0,1,0,0,0
1,1,0,.8240931,21,60,0,0,0,1,0,0,0,0,0,0
1,0,0,3.6906228,72,30,1,0,0,0,0,0,0,0,0,0
1,0,0,5.4236822,40,-999,0,0,0,1,0,0,1,0,0,0
1,0,1,3.5838466,50,42,1,0,0,0,0,0,0,0,0,0
1,0,1,4.2929502,43,-999,1,0,1,0,0,0,1,0,0,0
0,1,0,,49,31,1,1,0,0,0,0,0,0,0,0
1,0,1,5.7303219,43,72,1,0,0,0,0,0,0,0,0,0
0,0,0,2.1656399,59,-999,1,0,0,1,0,0,1,0,0,0
0,0,1,4.021903,29,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,6.1711159,21,42,1,1,0,0,0,0,0,0,0,0
1,0,0,,40,31,1,0,0,0,0,0,0,0,0,0
0,0,0,3.6495552,19,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,35,26,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,37,55,1,0,0,0,0,0,0,0,0,0
0,0,0,1.1690623,31,66,1,0,0,0,0,0,0,0,0,0
1,1,1,1.0841889,70,85,1,0,0,0,0,0,0,0,0,0
1,1,1,.17248461,42,25,1,0,0,0,0,0,0,0,0,0
0,1,1,.17248461,37,-999,1,0,0,1,0,0,1,0,0,0
0,1,1,.17248461,28,-999,1,0,0,0,0,0,1,0,0,0
0,1,0,1.3032169,24,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,43,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.6221766,32,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,.17248461,54,-999,1,1,0,0,0,0,1,0,0,0
1,0,0,5.9438739,32,-999,0,0,0,1,0,0,1,0,0,0
1,1,1,5.577002,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.57974,48,28,1,0,0,0,0,0,0,0,0,0
0,0,0,5.5879536,28,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,43,32,1,0,0,0,0,0,0,0,0,0
0,1,1,5.577002,47,45,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,25,-999,1,0,1,0,0,0,1,0,0,0
0,0,0,5.4948664,29,27,1,0,0,0,0,0,0,0,0,0
0,1,1,5.577002,53,48,1,0,0,0,1,0,0,0,0,0
1,0,0,5.577002,60,-999,0,0,0,1,0,0,1,0,0,0
0,1,1,5.577002,46,23,1,0,0,0,0,0,0,0,0,0
1,1,1,5.577002,60,42,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,94,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,44,23,1,0,0,0,0,0,0,0,0,0
1,0,1,5.577002,50,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,60,-999,1,1,0,0,0,0,1,0,0,0
0,0,0,3.5071869,56,43,1,0,0,0,0,0,0,0,0,0
0,0,1,4.5913758,44,53,1,0,0,0,0,0,0,0,0,0
0,0,1,5.577002,30,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,40,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,5.577002,64,53,1,0,0,0,0,0,0,0,0,0
1,0,1,5.577002,64,55,1,0,0,1,0,0,0,0,0,0
0,1,1,.9007529,53,41,1,0,0,0,0,0,0,0,0,0
1,1,1,3.6030116,65,52,1,0,0,0,0,0,0,0,0,0
0,0,0,4.3066392,60,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.4606433,60,42,1,0,0,0,0,0,0,0,0,0
0,0,0,3.6221766,64,31,1,0,0,0,0,0,0,0,0,0
0,0,0,4.0684462,51,26,1,0,0,1,0,0,0,0,0,0
1,0,1,4.1779604,62,32,1,0,0,0,0,0,0,0,0,0
1,1,1,.9007529,57,24,1,0,0,0,0,0,0,0,0,0
1,0,1,3.4661191,41,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,23,24,1,0,0,0,0,0,0,0,0,0
1,1,1,.8240931,43,26,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,64,23,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2929502,45,25,1,0,0,0,0,0,0,0,0,0
0,1,1,3.449692,65,28,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5865846,76,31,1,0,0,0,0,0,0,0,0,0
0,1,1,.8240931,60,29,1,0,0,0,0,0,0,0,0,0
0,1,1,3.4825461,44,29,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5947981,44,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5838466,53,-999,1,0,0,1,0,0,1,0,0,0
1,0,0,3.5975358,32,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5838466,43,-999,-999,0,1,0,0,0,1,0,1,0
0,0,0,3.6358659,44,23,1,0,0,0,0,0,0,0,0,0
1,0,1,4.2929502,60,-999,1,0,1,0,0,0,1,0,0,0
1,0,1,3.5455167,41,31,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,50,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.6440794,50,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,36,-999,1,0,0,0,0,0,1,0,0,0
1,1,0,3.5838466,54,39,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,52,32,1,0,0,0,0,0,0,0,0,0
1,0,1,7.5893226,33,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.577002,33,41,1,0,0,0,0,0,0,0,0,0
0,1,1,5.577002,33,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,7.5893226,33,39,1,0,1,0,0,0,0,0,0,0
0,1,1,7.5893226,33,46,1,0,0,0,0,0,0,0,0,0
1,0,1,5.577002,34,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,40,52,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,40,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,7.5893226,40,43,1,0,0,0,0,0,0,0,0,0
0,0,1,6.2094455,40,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,50,44,1,0,0,0,0,0,0,0,0,0
0,1,1,7.5920601,40,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,40,58,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,40,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,2.1656399,33,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,34,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.7303219,40,69,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,43,43,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,52,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,52,39,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,52,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,5.577002,56,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,52,95,1,0,0,0,0,0,0,0,0,0
0,1,1,5.7084188,52,72,1,0,0,0,0,0,0,0,0,0
1,0,1,5.577002,52,-999,1,0,0,1,0,0,1,0,0,0
1,0,1,4.2929502,61,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,42,25,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2929502,44,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,1.1690623,69,32,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5838466,42,25,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,37,-999,1,1,0,0,0,0,1,0,0,0
1,0,0,3.5838466,74,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,1.1690623,28,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,26,32,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6331279,28,-999,1,0,0,0,1,0,1,0,0,0
1,0,0,3.6057494,41,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5071869,82,-999,1,1,0,0,0,0,1,0,0,0
1,0,1,3.5838466,74,-999,1,0,1,0,0,0,1,0,0,0
0,1,1,3.6413414,54,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,.41341546,36,-999,1,0,0,0,1,0,1,0,0,0
1,1,1,3.5838466,67,30,1,0,0,1,0,0,0,0,0,0
1,0,0,3.5838466,44,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,4.2929502,95,31,1,0,0,1,0,0,0,0,0,0
0,0,0,3.5838466,72,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,4.2929502,46,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5838466,34,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,62,-999,0,0,1,0,0,0,1,0,0,0
0,1,1,2.2997947,56,31,1,0,0,0,0,0,0,0,0,0
1,1,0,5.7303219,45,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.577002,56,34,1,0,0,0,0,0,0,0,0,0
1,0,0,5.6098561,52,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.577002,35,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,46,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,5.765914,46,24,0,0,1,0,0,0,0,0,0,0
0,0,1,24.588638,46,59,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,44,24,1,0,0,0,0,0,0,0,0,0
1,1,1,5.577002,44,51,1,0,0,0,0,0,0,0,0,0
1,1,0,3.5838466,46,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,44,-999,1,0,0,1,0,0,1,0,0,0
1,0,1,3.5838466,44,29,0,0,1,0,0,0,0,0,0,0
1,0,0,5.7303219,44,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,64,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,44,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,.17248461,11,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,44,29,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,53,24,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,59,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,59,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,11.575633,59,50,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,52,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,52,28,1,0,0,0,0,0,0,0,0,0
0,1,1,5.577002,52,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,52,54,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,46,31,1,1,0,0,0,0,0,0,0,0
0,0,1,5.5961671,52,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,64,56,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,69,-999,0,1,0,0,0,0,1,0,0,0
1,1,1,5.577002,65,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,6.1711159,65,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,65,-999,1,0,0,1,0,0,1,0,0,0
0,0,0,5.577002,65,-999,-999,-999,-999,-999,-999,-999,1,0,1,1
1,1,1,5.577002,34,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,56,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,72,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,72,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.577002,72,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,5.577002,45,31,1,0,0,0,0,0,0,0,0,0
0,1,1,5.577002,69,50,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,74,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,5.577002,72,-999,1,0,1,0,0,0,1,0,0,0
0,0,0,3.6960986,33,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,4.2929502,46,59,1,0,0,0,0,0,0,0,0,0
0,1,1,.17248461,32,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,1.1690623,43,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,34,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,50,39,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2929502,28,33,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,30,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,35,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,43,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,50,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5236139,54,44,1,0,0,0,0,0,0,0,0,0
1,1,1,5.577002,56,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,66,47,1,0,0,0,0,0,0,0,0,0
1,1,0,5.2895279,56,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.6495552,47,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.577002,33,53,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,45,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.5879536,43,27,1,0,0,0,0,0,0,0,0,0
1,0,1,5.577002,48,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.6317592,26,46,1,0,0,0,0,0,0,0,0,0
1,1,1,5.577002,52,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,1.1690623,44,39,1,0,0,0,0,0,0,0,0,0
0,1,1,.8240931,21,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,29,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,72,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,1.1690623,45,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5975358,39,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,5.577002,40,48,0,0,0,1,0,0,0,0,0,0
1,0,1,5.577002,38,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,37,-999,-999,1,0,0,0,0,1,0,1,0
1,0,0,3.5838466,46,25,1,0,0,0,0,0,0,0,0,0
1,0,1,3.542779,39,-999,1,0,0,1,0,0,1,0,0,0
0,0,1,3.5838466,34,31,1,0,0,0,0,0,0,0,0,0
0,0,1,4.2710471,81,31,1,0,0,0,0,0,0,0,0,0
1,1,1,3.6002738,58,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,63,27,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,72,43,0,0,0,1,0,0,0,0,0,0
0,0,0,3.5838466,49,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.685147,65,44,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,56,64,1,0,0,0,0,0,0,0,0,0
1,0,1,5.577002,56,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5838466,45,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,1.1690623,72,31,1,0,0,0,0,0,0,0,0,0
1,0,1,3.4661191,24,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,4.457221,48,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5865846,39,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,4.3039017,50,53,1,0,0,0,0,0,0,0,0,0
0,0,0,6.425736,50,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,6.425736,50,-999,1,0,0,0,1,0,1,0,0,0
1,0,0,6.425736,50,32,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,50,-999,1,0,0,1,0,0,1,0,0,0
1,0,0,5.577002,51,-999,-999,0,0,0,1,0,1,0,1,0
1,0,0,6.425736,50,-999,-999,-999,-999,-999,-999,-999,1,0,1,1
0,0,0,6.425736,50,-999,-999,0,1,0,0,0,1,0,1,0
1,0,0,7.5893226,50,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,6.425736,50,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,6.425736,51,58,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,43,51,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,53,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.575633,50,-999,0,0,1,0,0,0,1,0,0,0
1,0,0,8.013689,53,57,1,0,0,0,0,0,0,0,0,0
0,0,0,9.7357969,50,32,1,1,0,0,0,0,0,0,0,0
1,1,1,7.5893226,53,-999,1,0,0,1,0,0,1,0,0,0
1,0,1,9.5824776,80,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,49,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,1.1690623,35,67,1,0,0,0,0,0,0,0,0,0
0,1,1,3.5838466,43,24,1,0,0,0,0,0,0,0,0,0
1,0,1,4.2929502,48,27,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6386037,43,39,1,0,0,0,0,0,0,0,0,0
0,1,1,4.2929502,52,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,1.3032169,47,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,5.577002,48,34,1,0,0,0,0,0,0,0,0,0
0,0,0,11.575633,35,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,39,33,1,0,0,0,0,0,0,0,0,0
0,1,1,3.5838466,26,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.575633,35,-999,-999,0,0,1,0,0,1,0,1,0
1,0,0,3.5838466,50,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5865846,45,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.7303219,56,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.5934291,52,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,39,-999,0,1,0,0,0,0,1,0,0,0
0,0,0,3.5838466,32,30,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,55,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,47,32,1,0,0,0,0,0,0,0,0,0
0,1,1,5.5906911,35,25,1,0,0,0,0,0,0,0,0,0
