treat,vs_12_update,vg_12_update,yearssincereg,age,hhinc,female,asian,black,latino,mideastern,nativeamer,d_miss_race,d_miss_age,d_miss_hhinc,d_miss_gender,township_id,milwaukee
0,0,0,.18891171,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,35,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.34496921,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
0,0,1,4.021903,29,30,1,0,0,1,0,0,0,0,0,0,87,1
0,0,0,3.7481177,-999,32,1,0,0,0,0,0,0,1,0,0,746,0
1,1,1,4.2327175,-999,29,0,0,1,0,0,0,0,1,0,0,87,1
0,1,0,3.6112251,53,43,1,0,0,0,0,0,0,0,0,0,594,0
0,0,0,3.6440794,47,38,1,0,0,0,0,0,0,0,0,0,32,0
0,0,0,3.9315538,-999,21,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.8056126,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.8275154,47,18,0,0,1,0,0,0,0,0,0,0,87,1
1,1,1,.33949348,-999,36,1,0,0,0,0,0,0,1,0,0,672,0
0,1,1,.13415469,64,29,1,0,0,1,0,0,0,0,0,0,139,0
0,1,1,3.8439424,42,48,1,0,1,0,0,0,0,0,0,0,87,1
0,1,0,3.9507186,43,32,1,0,0,1,0,0,0,0,0,0,153,0
0,0,0,3.5838466,60,-999,1,0,1,0,0,0,0,0,1,0,87,1
0,0,0,5.0513349,-999,46,1,0,0,0,0,0,0,1,0,0,64,0
0,0,1,4.3148527,-999,34,1,0,0,0,0,0,0,1,0,0,68,0
0,0,0,3.9863107,25,34,1,0,0,1,0,0,0,0,0,0,87,1
1,1,0,.17248461,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.8822725,40,33,1,0,0,0,0,0,0,0,0,0,87,1
0,0,0,3.9698837,41,39,1,0,0,0,0,0,0,0,0,0,87,1
1,0,0,2.1656399,27,30,1,0,0,0,0,0,0,0,0,0,92,0
1,1,1,2.0451746,41,44,0,0,0,0,1,0,0,0,0,0,87,1
0,0,0,3.6468172,42,45,1,0,0,0,0,0,0,0,0,0,74,0
1,1,0,3.6605065,24,46,1,1,0,0,0,0,0,0,0,0,249,0
0,0,1,3.6194386,-999,65,1,0,0,0,0,0,0,1,0,0,64,0
1,0,1,4.0821357,-999,25,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,4.0602326,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,4.2299795,-999,16,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,3.8165641,31,66,1,0,1,0,0,0,0,0,0,0,74,0
0,0,0,3.8494182,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.5838466,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
1,0,1,3.5838466,27,33,0,0,1,0,0,0,0,0,0,0,87,1
1,0,1,1.6427104,33,22,1,0,0,1,0,0,0,0,0,0,87,1
0,1,1,.13141684,52,26,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.6741958,-999,37,1,1,0,0,0,0,0,1,0,0,82,0
1,0,0,3.8494182,47,22,1,0,1,0,0,0,0,0,0,0,87,1
0,0,1,.18891171,-999,22,1,0,0,0,0,0,0,1,0,0,87,1
1,0,1,3.8685832,31,25,1,0,1,0,0,0,0,0,0,0,87,1
1,0,1,3.9589322,-999,15,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.8548939,-999,24,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.3148527,-999,49,1,0,0,0,0,0,0,1,0,0,668,0
1,1,1,4.0930867,37,24,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.2327175,-999,15,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,34,40,1,0,0,0,0,0,0,0,0,0,158,0
1,0,1,3.7919233,-999,45,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.16153319,-999,37,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,3.9288158,-999,22,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.6577687,-999,39,1,0,0,0,0,0,0,1,0,0,87,1
0,1,0,4.021903,-999,15,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,2.0451746,-999,47,1,-999,-999,-999,-999,-999,1,1,0,0,69,0
1,1,1,3.6550307,23,68,1,1,0,0,0,0,0,0,0,0,74,0
1,0,0,1.6673511,23,84,1,1,0,0,0,0,0,0,0,0,19,0
1,0,0,3.1047227,45,51,1,0,0,0,0,0,0,0,0,0,811,0
1,1,1,4.238193,74,60,1,0,0,0,0,0,0,0,0,0,815,0
0,1,1,3.7946613,-999,34,1,0,0,0,0,0,0,1,0,0,74,0
0,0,0,4.5804243,25,44,1,0,0,0,0,0,0,0,0,0,143,0
0,1,0,1.6016427,24,38,1,0,0,0,0,0,0,0,0,0,74,0
0,0,0,4.3613963,91,55,1,0,0,0,0,0,0,0,0,0,128,0
1,0,0,1.6454483,55,38,0,1,0,0,0,0,0,0,0,0,155,0
1,1,1,3.6550307,26,22,1,0,0,0,0,0,0,0,0,0,4,0
0,1,1,.22997947,63,56,1,0,0,0,0,0,0,0,0,0,81,0
0,0,0,3.6413414,-999,50,1,0,0,0,0,0,0,1,0,0,51,0
0,0,1,3.8165641,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,35,1,0,0,1,0,0,0,1,0,0,64,0
1,0,0,.17248461,-999,23,1,0,0,0,0,0,0,1,0,0,126,0
1,1,1,.12867899,41,37,1,0,0,1,0,0,0,0,0,0,64,0
0,0,0,3.6906228,64,47,1,0,0,0,0,0,0,0,0,0,64,0
0,0,0,4.2929502,63,56,1,0,0,0,0,0,0,0,0,0,143,0
0,1,1,1.6427104,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.16427104,-999,60,0,1,0,0,0,0,0,1,0,0,74,0
1,0,0,4.2327175,41,39,1,0,0,0,0,0,0,0,0,0,87,1
0,0,0,3.6386037,40,36,1,0,0,0,0,0,0,0,0,0,159,0
1,0,0,4.2327175,-999,25,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.22724162,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,1,87,1
1,0,0,3.9452429,29,30,1,0,1,0,0,0,0,0,0,0,87,1
0,1,0,3.9863107,-999,19,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.22724162,41,48,0,0,0,0,0,1,0,0,0,0,481,0
1,0,0,3.6960986,-999,33,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.7015743,-999,37,1,0,0,0,0,0,0,1,0,0,408,0
1,0,0,3.9233401,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.3148527,-999,46,1,0,0,0,0,0,0,1,0,0,873,0
0,0,0,3.7946613,-999,52,1,0,0,0,0,0,0,1,0,0,753,0
1,0,1,.17248461,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.7152636,35,49,1,0,0,0,0,0,0,0,0,0,839,0
1,0,0,4.2327175,-999,20,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.5838466,-999,-999,1,0,0,1,0,0,0,1,1,0,87,1
0,1,1,2.5790555,-999,12,-999,0,0,1,0,0,0,1,0,1,74,0
0,0,1,4.0301166,33,51,0,0,0,1,0,0,0,0,0,0,74,0
1,1,1,.27652293,27,44,-999,-999,-999,-999,-999,-999,1,0,0,1,74,0
1,0,0,.13141684,-999,31,1,0,0,0,0,0,0,1,0,0,87,1
0,1,1,.59411365,-999,40,0,0,0,1,0,0,0,1,0,0,87,1
1,0,1,3.5865846,26,32,1,0,0,0,0,0,0,0,0,0,44,0
1,0,1,.32306638,19,28,1,0,1,0,0,0,0,0,0,0,74,0
0,0,1,2.6036961,41,51,0,1,0,0,0,0,0,0,0,0,337,0
0,0,1,.22724162,58,31,1,0,0,0,0,0,0,0,0,0,158,0
1,1,0,3.8494182,-999,40,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.6139631,66,71,0,0,0,1,0,0,0,0,0,0,122,0
0,0,0,4.3093772,-999,39,1,0,0,0,0,0,0,1,0,0,437,0
0,0,1,4.0054755,-999,37,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,3.9315538,-999,38,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,2.6447639,-999,36,1,0,0,1,0,0,0,1,0,0,84,0
1,1,1,.17248461,-999,46,1,0,0,1,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,33,1,0,0,0,0,0,0,1,0,0,52,0
0,0,0,4.2327175,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.7919233,-999,32,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.5865846,-999,111,1,0,1,0,0,0,0,1,0,0,19,0
0,0,1,3.8329911,-999,35,1,0,0,0,0,0,0,1,0,0,64,0
0,0,0,3.6386037,21,55,1,0,0,1,0,0,0,0,0,0,544,0
1,1,1,4.2327175,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.18891171,-999,39,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0410676,-999,24,1,0,0,1,0,0,0,1,0,0,87,1
1,0,1,3.6030116,74,31,1,0,0,0,0,0,0,0,0,0,659,0
0,0,0,.27652293,58,75,1,0,0,0,0,0,0,0,0,0,74,0
1,0,1,3.7946613,51,32,1,0,0,0,0,0,0,0,0,0,182,0
1,0,0,.22724162,-999,62,1,0,0,0,0,0,0,1,0,0,481,0
0,0,0,.22724162,-999,-999,0,0,1,0,0,0,0,1,1,0,87,1
1,0,0,3.6577687,55,21,1,1,0,0,0,0,0,0,0,0,87,1
1,0,0,4.0438056,48,20,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,4.016427,-999,33,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.7371664,68,39,1,0,0,0,0,0,0,0,0,0,13,0
1,1,1,4.0438056,28,45,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.2327175,-999,36,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,4.3121152,35,33,1,1,0,0,0,0,0,0,0,0,126,0
1,0,0,3.8494182,47,20,0,0,1,0,0,0,0,0,0,0,87,1
1,1,1,3.8165641,-999,32,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,3.5865846,30,68,1,-999,-999,-999,-999,-999,1,0,0,0,719,0
0,0,0,3.8494182,-999,20,1,0,0,1,0,0,0,1,0,0,87,1
1,1,0,3.6796715,-999,26,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,1.7002053,32,35,1,0,0,0,0,0,0,0,0,0,60,0
1,1,1,.17248461,61,30,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.6221766,-999,54,1,0,0,1,0,0,0,1,0,0,72,0
0,0,1,4.2327175,39,25,1,0,0,1,0,0,0,0,0,0,87,1
0,1,0,3.887748,-999,15,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9753594,-999,25,1,0,0,1,0,0,0,1,0,0,87,1
1,0,1,.14236824,-999,14,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.2327175,-999,61,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,2.7022588,34,29,1,0,0,0,0,0,0,0,0,0,139,0
0,0,0,3.7070498,36,22,1,0,0,0,0,0,0,0,0,0,87,1
1,0,0,3.652293,-999,20,1,0,0,0,0,0,0,1,0,0,12,0
1,0,0,3.6303902,-999,15,0,0,0,0,1,0,0,1,0,0,74,0
1,0,0,4.2956877,35,49,1,0,0,0,0,0,0,0,0,0,39,0
1,1,1,3.8466804,53,18,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,.22724162,-999,48,1,0,0,0,0,0,0,1,0,0,481,0
0,0,1,.26830938,47,31,0,0,1,0,0,0,0,0,0,0,109,0
0,0,1,.57494867,-999,-999,1,1,0,0,0,0,0,1,1,0,59,0
1,0,0,.22724162,-999,-999,-999,0,1,0,0,0,0,1,1,1,64,0
0,0,0,3.8083506,-999,22,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.8603697,-999,19,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,4.2327175,-999,36,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,34,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,28,31,1,0,0,0,0,0,0,0,0,0,119,0
0,0,0,3.6741958,23,9,-999,0,1,0,0,0,0,0,0,1,87,1
0,0,0,.14236824,-999,27,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.8494182,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9397674,-999,40,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,23,62,1,0,0,0,0,0,0,0,0,0,413,0
1,1,1,4.2765231,-999,40,1,0,0,0,0,0,0,1,0,0,46,0
0,0,0,3.8247776,-999,38,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.887748,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.2327175,-999,26,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.8275154,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.6386037,-999,37,1,0,0,0,0,0,0,1,0,0,222,0
0,1,1,.27104723,54,48,1,0,0,1,0,0,0,0,0,0,35,0
0,0,1,1.8590007,-999,68,1,0,0,0,0,0,0,1,0,0,294,0
0,1,1,1.0266941,-999,40,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,1.6125941,69,40,1,0,0,0,0,0,0,0,0,0,789,0
0,0,1,.17248461,-999,-999,-999,0,1,0,0,0,0,1,1,1,12,0
0,0,1,4.2902122,31,60,1,0,0,0,0,0,0,0,0,0,655,0
0,0,0,3.8685832,62,42,1,0,0,1,0,0,0,0,0,0,87,1
1,0,0,3.983573,-999,31,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.19438741,-999,28,1,0,0,0,0,0,0,1,0,0,82,0
0,0,0,4.0739222,-999,22,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.6303902,-999,57,1,0,1,0,0,0,0,1,0,0,74,0
1,0,0,3.8822725,-999,42,1,0,0,0,0,0,0,1,0,0,323,0
1,0,0,4.0574946,-999,15,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0410676,-999,41,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,4.1423683,27,63,1,0,0,0,0,0,0,0,0,0,74,0
1,0,0,.25735798,-999,35,1,0,0,0,0,0,0,1,0,0,74,0
0,1,1,.17248461,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
0,0,0,4.0985627,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.20260096,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0930867,-999,36,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,4.238193,47,40,1,0,0,0,0,0,0,0,0,0,441,0
0,0,1,4.021903,33,21,-999,0,1,0,0,0,0,0,0,1,87,1
1,0,1,3.8439424,33,24,1,0,0,1,0,0,0,0,0,0,87,1
0,0,0,3.909651,23,32,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.909651,-999,35,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,1,3.6495552,-999,58,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.34496921,-999,24,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.0930867,-999,23,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0657086,-999,36,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.28199863,52,22,1,0,0,0,0,0,0,0,0,0,881,0
1,0,0,3.8110883,-999,36,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.3121152,44,63,1,0,0,0,0,0,0,0,0,0,469,0
1,0,1,.13415469,-999,-999,0,0,1,0,0,0,0,1,1,0,74,0
1,1,1,.30663928,40,56,1,0,0,0,0,0,0,0,0,0,70,0
1,1,1,3.6796715,-999,21,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9315538,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,1.6618755,-999,28,1,0,0,0,0,0,0,1,0,0,144,0
0,0,0,4.2327175,-999,57,1,0,0,0,0,0,0,1,0,0,337,0
1,0,1,3.906913,39,41,1,0,0,0,0,0,0,0,0,0,132,0
1,0,0,4.0848732,-999,32,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,3.8822725,-999,19,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,4.2327175,-999,26,1,0,0,1,0,0,0,1,0,0,87,1
1,0,1,3.8220396,-999,41,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,4.2327175,-999,48,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,4.3148527,-999,56,1,0,0,0,0,0,0,1,0,0,539,0
1,0,1,3.5975358,-999,68,1,1,0,0,0,0,0,1,0,0,719,0
1,1,1,.13415469,-999,70,-999,-999,-999,-999,-999,-999,1,1,0,1,74,0
0,1,1,3.8521562,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.8521562,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.652293,-999,63,1,0,0,0,0,0,0,1,0,0,687,0
1,0,0,3.6741958,51,29,1,0,0,0,0,0,0,0,0,0,30,0
1,0,1,4.0355921,-999,21,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.19164956,-999,-999,1,0,0,1,0,0,0,1,1,0,87,1
0,1,1,3.7919233,-999,29,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.6577687,27,29,1,0,0,0,0,0,0,0,0,0,563,0
1,0,0,4.0602326,-999,29,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9315538,-999,20,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,4.002738,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,2.6036961,-999,53,-999,-999,-999,-999,-999,-999,1,1,0,1,43,0
0,0,1,1.3990418,46,38,0,0,0,1,0,0,0,0,0,0,87,1
0,1,1,1.6481862,-999,40,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.8822725,-999,33,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,16,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.7946613,-999,29,1,0,0,1,0,0,0,1,0,0,122,0
0,0,1,.24914442,-999,36,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,4.0383301,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.3477073,25,24,0,0,1,0,0,0,0,0,0,0,87,1
0,0,1,.22724162,40,-999,1,0,0,1,0,0,0,0,1,0,87,1
0,1,1,3.7919233,41,20,1,0,1,0,0,0,0,0,0,0,87,1
1,1,0,2.8145106,39,29,1,0,0,1,0,0,0,0,0,0,87,1
1,0,0,3.8439424,-999,30,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.906913,-999,35,1,0,1,0,0,0,0,1,0,0,122,0
1,0,0,3.0472279,-999,49,1,0,0,0,0,0,0,1,0,0,252,0
1,0,0,3.983573,-999,27,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.8494182,-999,22,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.6440794,23,47,1,0,0,1,0,0,0,0,0,0,64,0
1,0,0,.13141684,47,36,0,0,1,0,0,0,0,0,0,0,87,1
0,1,1,1.2101301,62,57,1,0,0,0,0,0,0,0,0,0,74,0
1,0,1,3.6002738,93,30,1,0,0,0,0,0,0,0,0,0,153,0
1,0,0,4.2518821,60,17,1,0,0,0,0,0,0,0,0,0,158,0
1,0,0,3.7891855,-999,26,0,0,1,0,0,0,0,1,0,0,136,0
0,0,1,.59137577,57,32,1,1,0,0,0,0,0,0,0,0,51,0
0,1,1,.49555099,37,40,1,0,0,1,0,0,0,0,0,0,87,1
1,0,0,3.9972622,-999,14,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,1.0568104,-999,83,1,1,0,0,0,0,0,1,0,0,99,0
1,0,1,.58590007,-999,-999,0,0,0,1,0,0,0,1,1,0,74,0
0,1,1,3.6906228,-999,12,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.8494182,55,-999,0,0,1,0,0,0,0,0,1,0,87,1
0,0,0,2.091718,-999,37,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,4.2327175,-999,7,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,2.6036961,-999,32,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.6495552,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.27926078,-999,32,1,0,0,0,0,0,0,1,0,0,11,0
0,0,1,4.1013007,27,29,-999,0,1,0,0,0,0,0,0,1,87,1
0,0,1,.25188228,62,39,1,0,0,0,0,0,0,0,0,0,881,0
1,1,1,3.9479809,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.3477073,23,18,-999,0,1,0,0,0,0,0,0,1,87,1
0,0,0,3.9507186,-999,13,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,1.83436,-999,43,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.21355236,-999,56,0,0,0,1,0,0,0,1,0,0,122,0
1,0,1,3.6741958,-999,30,1,0,0,1,0,0,0,1,0,0,64,0
1,1,1,4.3477073,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
1,0,1,4.1779604,52,40,1,0,0,0,0,0,0,0,0,0,879,0
1,1,1,4.0246406,-999,29,0,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.6440794,38,72,1,0,0,0,0,0,0,0,0,0,60,0
0,1,1,1.7960302,45,40,0,1,0,0,0,0,0,0,0,0,19,0
1,0,0,3.8466804,-999,35,1,0,0,0,0,0,0,1,0,0,661,0
1,0,1,4.2327175,43,24,0,0,1,0,0,0,0,0,0,0,87,1
0,0,1,3.8466804,-999,45,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.2327175,29,19,0,0,1,0,0,0,0,0,0,0,87,1
0,1,1,.17248461,-999,-999,0,0,0,1,0,0,0,1,1,0,87,1
1,0,0,4.21629,-999,58,1,0,0,0,0,0,0,1,0,0,337,0
1,1,1,4.1232033,21,19,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,4.3477073,30,34,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.7919233,39,22,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.6796715,-999,30,1,0,0,1,0,0,0,1,0,0,12,0
1,0,0,4.2518821,-999,30,1,0,0,0,0,0,0,1,0,0,172,0
0,0,0,4.3477073,-999,18,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9644079,-999,31,0,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.890486,-999,9,0,0,1,0,0,0,0,1,0,0,64,0
0,1,1,3.9479809,24,8,1,0,1,0,0,0,0,0,0,0,87,1
1,0,1,3.8329911,31,32,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.6358659,-999,44,1,0,0,1,0,0,0,1,0,0,51,0
0,0,0,3.8986995,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4,-999,11,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,4.2327175,-999,14,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,1,.34496921,65,42,0,0,0,1,0,0,0,0,0,0,131,0
1,0,0,4.021903,-999,22,1,0,0,0,0,0,0,1,0,0,87,1
0,0,1,4.0657086,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.2327175,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.16427104,28,32,1,0,0,0,0,0,0,0,0,0,74,0
1,0,0,.20260096,-999,15,1,0,0,0,0,0,0,1,0,0,12,0
1,0,0,3.8329911,-999,44,1,0,0,1,0,0,0,1,0,0,64,0
1,0,0,.18343601,34,-999,1,0,0,1,0,0,0,0,1,0,87,1
0,0,1,.48186174,55,46,1,1,0,0,0,0,0,0,0,0,74,0
1,0,0,4.0438056,38,21,1,0,1,0,0,0,0,0,0,0,87,1
1,1,1,.17248461,65,50,1,0,0,0,0,0,0,0,0,0,86,0
0,0,1,3.5865846,29,38,0,0,0,1,0,0,0,0,0,0,45,0
1,0,1,.27652293,46,45,1,0,0,0,0,0,0,0,0,0,74,0
0,1,1,.17248461,51,-999,1,0,0,0,1,0,0,0,1,0,120,0
1,1,1,3.7946613,59,35,1,0,0,0,0,0,0,0,0,0,11,0
1,0,0,4.3039017,81,46,1,0,0,0,0,0,0,0,0,0,554,0
0,0,0,2.7022588,54,31,1,0,0,0,0,0,0,0,0,0,131,0
0,0,1,.57494867,31,23,1,0,0,0,0,0,0,0,0,0,801,0
0,0,1,.29021218,-999,31,1,0,0,0,0,0,0,1,0,0,67,0
1,0,1,4.2299795,61,30,1,0,0,1,0,0,0,0,0,0,156,0
0,0,0,3.6577687,-999,22,1,0,1,0,0,0,0,1,0,0,122,0
0,0,0,3.887748,50,18,1,0,1,0,0,0,0,0,0,0,87,1
0,1,1,.45448324,-999,31,1,0,0,0,0,0,0,1,0,0,745,0
0,0,0,1.650924,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.8357289,-999,40,1,0,0,0,0,0,0,1,0,0,87,1
1,0,1,3.9863107,-999,30,0,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.57494867,29,42,1,0,0,0,0,0,0,0,0,0,831,0
1,1,1,.33675563,44,39,0,0,0,1,0,0,0,0,0,0,45,0
0,0,0,3.9041753,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.46269679,32,31,1,0,0,1,0,0,0,0,0,0,879,0
0,0,0,3.980835,53,24,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.2518821,47,35,-999,1,0,0,0,0,0,0,0,1,109,0
0,0,1,.17248461,-999,55,0,0,1,0,0,0,0,1,0,0,12,0
0,0,0,3.6796715,26,45,1,0,0,1,0,0,0,0,0,0,64,0
1,1,1,4.3093772,-999,31,1,0,0,0,0,0,0,1,0,0,106,0
0,0,1,3.652293,54,56,1,0,0,0,0,0,0,0,0,0,60,0
0,0,1,3.9780972,35,39,1,0,0,1,0,0,0,0,0,0,87,1
0,0,1,1.7823409,35,60,0,0,0,1,0,0,0,0,0,0,875,0
0,0,1,3.7097878,30,40,1,0,0,0,0,0,0,0,0,0,12,0
0,1,0,.17248461,32,54,1,0,0,0,0,0,0,0,0,0,60,0
1,0,0,3.9589322,-999,17,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.5838466,-999,68,1,0,0,0,0,0,0,1,0,0,719,0
1,0,0,4.1013007,61,21,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.8329911,-999,35,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.871321,-999,47,1,0,0,0,0,0,0,1,0,0,132,0
0,1,1,2.3216975,44,76,1,0,0,0,0,0,0,0,0,0,152,0
0,0,1,3.5947981,53,24,1,0,1,0,0,0,0,0,0,0,122,0
1,0,0,3.6303902,24,59,1,0,0,0,1,0,0,0,0,0,74,0
1,0,0,3.0472279,33,40,1,0,0,0,0,0,0,0,0,0,857,0
0,1,1,4.2464066,-999,51,1,0,0,0,0,0,0,1,0,0,811,0
0,0,0,.13415469,58,45,1,0,0,0,0,0,0,0,0,0,337,0
1,0,0,2.5133469,-999,95,0,1,0,0,0,0,0,1,0,0,7,0
1,0,0,3.6413414,51,31,0,0,1,0,0,0,0,0,0,0,87,1
