"treat","vs_12_update","vg_12_update","yearssincereg","post08reg","age_corrected","d_miss_age","hhinc_corrected","d_miss_hhinc","female","d_miss_gender","asian","black","latino","mideastern","nativeamer","d_miss_race","township_id","milwaukee"
1,0,0,3.58384656906128,1,0,1,43,0,1,0,0,0,0,0,0,0,77,0
0,1,1,3.58658456802368,1,51,0,70,0,1,0,0,0,1,0,0,0,54,0
1,1,1,3.58658456802368,1,66,0,36,0,0,0,0,0,0,0,0,1,10,0
0,0,1,3.58384656906128,1,29,0,46,0,0,0,0,0,1,0,0,0,64,0
0,0,0,3.58384656906128,1,0,1,0,1,1,0,0,1,0,0,0,0,681,0
0,0,1,3.58658456802368,1,0,1,44,0,1,0,0,0,0,0,0,0,824,0
1,1,1,3.61396312713623,0,0,1,50,0,1,0,0,0,0,0,0,0,824,0
1,0,0,3.58384656906128,1,0,1,0,1,1,0,0,0,1,0,0,0,812,0
1,0,0,3.58658456802368,1,0,1,78,0,0,0,1,0,0,0,0,0,169,0
1,0,0,3.58384656906128,1,0,1,16,0,1,0,0,1,0,0,0,0,64,0
1,0,0,3.52908968925476,1,0,1,30,0,1,0,0,0,0,0,1,0,438,0
1,0,0,3.58384656906128,1,0,1,71,0,1,0,0,0,0,0,0,0,501,0
0,0,0,3.63860368728638,0,44,0,36,0,0,0,0,0,1,0,0,0,382,0
1,0,1,3.58384656906128,1,0,1,20,0,1,0,0,1,0,0,0,0,122,0
1,0,0,3.59753584861755,0,21,0,61,0,0,0,0,1,0,0,0,0,756,0
0,1,1,3.65776872634888,0,0,1,61,0,1,0,0,0,0,0,0,0,756,0
1,0,0,3.6440794467926,0,0,1,29,0,1,0,0,0,0,0,1,0,546,0
1,0,1,3.58384656906128,1,28,0,46,0,1,0,0,0,1,0,0,0,119,0
0,0,0,3.50444889068604,1,0,1,42,0,0,0,0,1,0,0,0,0,43,0
0,1,0,3.50444889068604,1,0,1,38,0,0,0,0,0,1,0,0,0,814,0
1,1,1,3.50171113014221,1,0,1,29,0,1,0,0,0,0,0,0,0,296,0
0,0,0,3.58384656906128,1,0,1,0,1,1,0,0,1,0,0,0,0,74,0
1,0,0,3.58384656906128,1,0,1,0,1,0,0,0,0,1,0,0,0,74,0
1,0,0,3.58384656906128,1,0,1,0,1,1,0,0,1,0,0,0,0,87,1
0,0,0,3.49897336959839,1,0,1,51,0,1,0,0,0,0,0,0,1,791,0
1,0,0,3.58384656906128,1,35,0,51,0,1,0,0,0,0,0,0,0,54,0
0,0,1,3.59479808807373,1,0,1,62,0,1,0,1,0,0,0,0,0,83,0
0,0,0,3.58384656906128,1,57,0,31,0,1,0,0,0,1,0,0,0,87,1
0,0,0,3.58384656906128,1,0,1,29,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.58384656906128,1,63,0,18,0,1,0,0,1,0,0,0,0,87,1
0,1,1,3.48802185058594,1,0,1,38,0,1,0,0,0,0,0,0,0,821,0
0,0,0,3.42778921127319,1,0,1,40,0,1,0,0,0,0,0,0,0,821,0
1,0,0,3.58384656906128,1,0,1,54,0,1,0,0,0,0,0,0,0,644,0
1,0,0,3.58658456802368,1,24,0,63,0,0,0,1,0,0,0,0,0,555,0
0,0,0,3.40314841270447,1,30,0,45,0,0,0,1,0,0,0,0,0,51,0
1,0,0,3.40314841270447,1,0,1,32,0,1,0,0,0,1,0,0,0,51,0
0,0,0,3.3921971321106,1,0,1,40,0,1,0,0,0,1,0,0,0,132,0
1,0,0,3.59753584861755,0,31,0,47,0,1,0,0,0,0,0,0,0,21,0
0,0,0,3.65503072738647,0,0,1,83,0,1,0,0,0,1,0,0,0,635,0
0,1,1,3.37029433250427,1,0,1,57,0,1,0,0,0,0,0,0,0,74,0
0,0,1,1.6427104473114,1,0,1,61,0,1,0,0,0,0,0,0,0,74,0
1,0,0,3.356605052948,1,96,0,41,0,1,0,0,0,0,0,0,0,64,0
0,0,0,3.60301160812378,0,0,1,31,0,0,1,0,1,0,0,0,0,51,0
0,1,0,3.3730320930481,1,23,0,68,0,1,0,0,0,0,0,0,0,544,0
0,0,0,3.50444889068604,1,0,1,28,0,1,0,0,1,0,0,0,0,75,0
0,0,0,3.356605052948,1,0,1,36,0,1,0,0,0,0,0,0,0,125,0
1,0,1,3.66324424743652,0,0,1,39,0,1,0,0,0,0,0,0,0,893,0
0,0,1,3.50171113014221,1,0,1,22,0,0,1,1,0,0,0,0,0,423,0
0,0,0,3.47159481048584,1,24,0,36,0,0,1,0,1,0,0,0,0,74,0
0,1,1,1.22108149528503,1,0,1,34,0,0,0,0,1,0,0,0,0,74,0
1,0,0,3.58384656906128,1,0,1,44,0,1,0,0,0,0,0,0,0,50,0
1,0,0,3.61670088768005,0,0,1,35,0,1,0,0,0,0,0,0,0,63,0
1,1,1,0.17248460650444,1,0,1,0,1,0,0,0,0,1,0,0,0,74,0
1,1,1,0.17248460650444,1,0,1,0,1,1,0,0,0,1,0,0,0,87,1
1,1,1,0.40520191192627,1,0,1,0,1,0,0,0,0,0,1,0,0,220,0
1,1,1,0.208076655864716,1,0,1,0,1,1,0,0,1,0,0,0,0,60,0
0,0,0,0.243668720126152,1,42,0,0,1,0,0,0,0,0,1,0,0,682,0
1,0,1,3.14305281639099,1,36,0,78,0,1,0,1,0,0,0,0,0,789,0
0,0,0,0.344969213008881,1,0,1,0,1,0,1,1,0,0,0,0,0,87,1
1,1,1,0.547570168972015,1,0,1,38,0,1,0,0,0,0,0,0,0,71,0
0,1,0,0.131416842341423,1,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,0,0,4.08213567733765,0,0,1,0,1,0,0,0,1,0,0,0,0,87,1
1,0,0,3.95071864128113,0,0,1,29,0,0,0,0,0,1,0,0,0,87,1
0,0,1,3.98631072044373,0,0,1,0,1,0,0,0,1,0,0,0,0,87,1
1,1,1,0.17248460650444,1,39,0,43,0,1,0,0,0,1,0,0,0,87,1
0,0,1,0.131416842341423,1,0,1,0,1,0,1,0,1,0,0,0,0,87,1
0,0,0,2.3381245136261,1,58,0,37,0,1,0,0,0,0,0,0,0,75,0
0,0,0,0.574948668479919,1,0,1,28,0,1,0,0,0,0,0,0,0,8,0
1,0,1,1.64544832706451,1,0,1,33,0,1,0,0,0,0,0,0,0,74,0
0,0,0,3.58384656906128,1,0,1,38,0,1,0,0,0,0,0,0,0,544,0
1,1,1,1.64544832706451,1,20,0,49,0,1,0,0,1,0,0,0,0,74,0
0,0,0,0.205338805913925,1,0,1,0,1,1,0,1,0,0,0,0,0,74,0
0,0,0,0.128678992390633,1,0,1,0,1,1,0,0,1,0,0,0,0,64,0
0,0,1,1.64544832706451,1,20,0,38,0,1,0,0,0,1,0,0,0,87,1
1,0,1,0.164271041750908,1,0,1,0,1,1,0,0,1,0,0,0,0,74,0
1,1,1,0.205338805913925,1,0,1,43,0,1,0,0,0,0,0,0,0,384,0
1,0,0,3.02258729934692,1,0,1,47,0,1,0,0,0,0,0,0,0,789,0
0,1,0,0.17248460650444,1,0,1,0,1,0,1,0,1,0,0,0,0,707,0
0,1,1,1.38535249233246,1,39,0,33,0,1,0,0,1,0,0,0,0,74,0
1,0,0,2.66392874717712,1,0,1,28,0,1,0,0,0,0,0,0,0,91,0
1,1,1,0.17248460650444,1,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,1,1,2.41478443145752,1,0,1,22,0,0,0,1,0,0,0,0,0,423,0
0,0,0,4.23271751403809,0,0,1,39,0,0,0,0,1,0,0,0,0,87,1
1,1,1,0.17248460650444,1,0,1,0,1,0,0,0,1,0,0,0,0,87,1
1,0,0,3.90417528152466,0,0,1,0,1,1,0,0,1,0,0,0,0,87,1
0,0,0,0.29021218419075,1,0,1,43,0,1,0,0,0,0,0,0,0,233,0
1,1,1,0.142368242144585,1,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,0,1,0.670773446559906,1,0,1,33,0,1,0,0,0,0,0,0,0,74,0
0,0,0,1.65913760662079,1,24,0,43,0,0,0,0,1,0,0,0,0,705,0
0,0,1,0.344969213008881,1,63,0,49,0,0,0,0,0,0,0,1,0,762,0
0,1,1,0.796714603900909,1,0,1,0,1,0,1,0,0,1,0,0,0,74,0
0,1,1,0.501026690006256,1,63,0,0,1,1,0,0,1,0,0,0,0,839,0
1,1,1,0.413415461778641,1,0,1,0,1,0,1,0,0,0,0,0,1,132,0
1,0,1,1.86173856258392,1,0,1,48,0,1,0,0,0,1,0,0,0,7,0
0,1,1,0.17248460650444,1,17,0,0,1,1,0,0,1,0,0,0,0,74,0
0,0,1,0.358658462762833,1,43,0,0,1,1,0,0,0,1,0,0,0,271,0
1,0,0,2.00958251953125,1,20,0,32,0,1,0,0,1,0,0,0,0,87,1
0,1,1,0.183436006307602,1,0,1,0,1,0,0,0,0,1,0,0,0,87,1
0,1,1,0.539356589317322,1,0,1,0,1,0,1,0,1,0,0,0,0,74,0
0,0,0,0.22724162042141,1,0,1,0,1,1,0,0,0,1,0,0,0,87,1
1,1,1,0.167008891701698,1,38,0,43,0,1,0,0,0,1,0,0,0,87,1
0,0,0,3.66324424743652,0,30,0,22,0,1,0,0,0,1,0,0,0,64,0
1,1,1,0.17248460650444,1,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,1,1,0.188911706209183,1,0,1,0,1,0,1,0,1,0,0,0,0,87,1
1,0,0,3.86858320236206,0,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,1,1,1.65092396736145,1,0,1,17,0,1,0,0,1,0,0,0,0,87,1
1,0,1,2.3928816318512,1,0,1,55,0,1,0,0,0,0,0,0,0,155,0
1,0,0,3.77275848388672,0,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,1,1,1.64544832706451,1,20,0,13,0,1,0,0,1,0,0,0,0,87,1
0,1,1,0.136892542243004,1,39,0,60,0,1,0,0,0,1,0,0,0,85,0
0,1,1,0.276522934436798,1,30,0,33,0,1,0,0,0,0,0,0,0,74,0
0,1,1,0.17248460650444,1,0,1,0,1,0,1,1,0,0,0,0,0,87,1
0,0,0,3.68514704704285,0,0,1,0,1,0,0,0,1,0,0,0,0,87,1
0,1,1,0.131416842341423,1,0,1,0,1,0,0,0,1,0,0,0,0,87,1
0,1,1,0.45722109079361,1,0,1,0,1,1,0,0,1,0,0,0,0,74,0
1,0,0,0.17248460650444,1,0,1,0,1,0,1,0,0,1,0,0,0,74,0
0,0,1,0.17248460650444,1,34,0,0,1,0,0,0,1,0,0,0,0,884,0
0,1,1,0.17248460650444,1,0,1,0,1,0,1,0,1,0,0,0,0,87,1
1,0,0,1.59069132804871,1,0,1,0,1,0,1,0,0,1,0,0,0,49,0
0,1,1,0.22724162042141,1,0,1,0,1,0,0,0,1,0,0,0,0,87,1
0,1,1,0.221765920519829,1,0,1,32,0,1,0,0,0,1,0,0,0,74,0
0,0,0,1.59069132804871,1,0,1,0,1,0,1,1,0,0,0,0,0,155,0
1,0,1,0.22724162042141,1,0,1,61,0,1,0,0,0,0,0,0,0,7,0
1,1,1,0.17248460650444,1,26,0,0,1,1,0,0,0,1,0,0,0,437,0
0,1,1,0.186173856258392,1,0,1,42,0,1,0,0,0,1,0,0,0,12,0
0,0,0,3.58384656906128,1,0,1,0,1,0,1,0,1,0,0,0,0,87,1
1,0,0,3.58384656906128,1,0,1,0,1,0,1,0,1,0,0,0,0,87,1
0,0,0,3.64955520629883,0,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,0,0,3.58384656906128,1,0,1,0,1,1,0,0,1,0,0,0,0,87,1
1,1,1,0.136892542243004,1,0,1,38,0,1,0,0,1,0,0,0,0,122,0
0,0,0,3.58658456802368,1,0,1,42,0,1,0,0,1,0,0,0,0,41,0
0,1,1,0.17248460650444,1,0,1,56,0,1,0,0,0,0,0,0,0,75,0
1,0,0,3.25530457496643,1,0,1,28,0,1,0,0,0,0,0,0,0,352,0
1,1,1,3.25530457496643,1,0,1,22,0,1,0,0,0,0,0,0,0,352,0
0,0,0,3.14031481742859,1,0,1,40,0,0,0,0,0,1,0,0,0,30,0
1,0,0,3.13757705688477,1,0,1,65,0,0,0,0,0,0,1,0,0,43,0
0,0,0,3.13757705688477,1,0,1,26,0,1,0,0,0,1,0,0,0,87,1
1,0,0,3.10472273826599,1,64,0,56,0,1,0,0,0,0,0,0,0,544,0
1,0,0,3.08555793762207,1,21,0,24,0,0,1,0,0,1,0,0,0,122,0
1,0,1,3.08555793762207,1,0,1,17,0,0,1,0,1,0,0,0,0,122,0
0,1,1,3.13757705688477,1,45,0,42,0,0,0,0,0,1,0,0,0,423,0
0,1,1,2.98973298072815,1,0,1,20,0,0,0,0,1,0,0,0,0,87,1
1,0,0,2.96235466003418,1,31,0,32,0,1,0,0,0,0,0,0,0,74,0
1,1,1,3.05544137954712,1,34,0,54,0,0,0,1,0,0,0,0,0,87,1
0,0,0,2.94318962097168,1,21,0,39,0,0,0,0,1,0,0,0,0,153,0
0,0,0,2.87474322319031,1,0,1,23,0,1,0,0,0,0,0,0,0,109,0
1,0,1,2.87200546264648,1,50,0,53,0,1,0,0,0,0,1,0,0,152,0
1,1,0,2.86652970314026,1,21,0,16,0,1,0,0,1,0,0,0,0,87,1
1,0,1,1.22108149528503,1,0,1,54,0,0,0,0,0,1,0,0,0,74,0
1,0,0,2.78165650367737,1,38,0,67,0,1,0,0,0,1,0,0,0,74,0
1,0,0,2.74058866500854,1,0,1,46,0,0,0,0,1,0,0,0,0,64,0
0,0,0,2.6447639465332,1,0,1,66,0,0,1,1,0,0,0,0,0,99,0
0,0,0,2.63655042648315,1,0,1,49,0,0,0,0,1,0,0,0,0,7,0
0,0,0,2.60095834732056,1,0,1,39,0,1,0,0,0,0,0,0,0,67,0
0,0,0,2.53251194953918,1,0,1,29,0,0,0,0,0,1,0,0,0,19,0
0,0,0,4.29295015335083,0,24,0,0,1,1,0,0,1,0,0,0,0,87,1
1,0,0,4.0191650390625,0,0,1,20,0,1,0,0,0,0,0,0,0,12,0
0,0,0,3.81108832359314,0,0,1,16,0,1,0,0,1,0,0,0,0,87,1
1,0,0,1.59069132804871,1,0,1,0,1,0,0,0,0,1,0,0,0,39,0
0,0,0,3.84394240379334,0,0,1,0,1,1,0,0,1,0,0,0,0,87,1
0,0,0,3.67419576644897,0,0,1,34,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.6440794467926,0,0,1,0,1,1,0,0,0,1,0,0,0,7,0
0,0,0,3.80561256408691,0,0,1,21,0,1,0,0,0,1,0,0,0,87,1
0,0,0,3.01163578033447,1,0,1,22,0,0,1,0,1,0,0,0,0,74,0
1,0,0,1.72484600543976,1,40,0,0,1,0,0,0,0,0,1,0,0,842,0
1,0,0,3.58384656906128,1,47,0,0,1,1,0,0,0,1,0,0,0,87,1
0,1,1,0.558521568775177,1,32,0,44,0,1,0,0,0,0,0,0,0,81,0
1,0,0,0.960985600948334,1,0,1,15,0,0,0,0,1,0,0,0,0,87,1
0,1,1,3.86858320236206,0,31,0,19,0,1,0,0,1,0,0,0,0,87,1
1,0,1,0.131416842341423,1,0,1,20,0,0,0,0,1,0,0,0,0,87,1
1,1,0,3.29089665412903,1,39,0,90,0,0,0,0,0,0,1,0,0,705,0
1,0,0,3.27994513511658,1,0,1,22,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.31553721427917,1,0,1,28,0,1,0,0,0,1,0,0,0,144,0
1,0,0,3.33196449279785,1,0,1,49,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.31006169319153,1,0,1,26,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.29637241363525,1,0,1,36,0,1,0,0,0,0,0,0,0,51,0
0,0,0,3.27994513511658,1,45,0,25,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.23340177536011,1,0,1,9,0,1,0,0,0,1,0,0,0,74,0
0,0,0,3.23887753486633,1,0,1,27,0,1,0,0,0,0,0,0,0,60,0
0,0,1,3.58658456802368,1,0,1,25,0,1,0,0,0,0,0,0,0,45,0
1,1,1,3.21697473526001,1,0,1,39,0,0,0,0,0,1,0,0,0,12,0
0,0,0,3.20054745674133,1,0,1,37,0,0,0,0,0,1,0,0,0,1,0
0,0,1,3.23887753486633,1,21,0,32,0,0,0,0,0,0,0,1,0,388,0
1,0,0,3.16495561599731,1,0,1,23,0,1,0,0,1,0,0,0,0,122,0
0,0,0,3.16495561599731,1,30,0,38,0,1,0,0,0,0,0,0,0,352,0
1,0,0,3.23613953590393,1,0,1,38,0,0,0,0,0,0,0,1,0,352,0
1,0,0,3.25804233551025,1,0,1,28,0,0,0,0,0,1,0,0,0,352,0
1,0,0,3.20876121520996,1,0,1,28,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.16221761703491,1,41,0,37,0,1,0,1,0,0,0,0,0,555,0
0,0,0,3.19507193565369,1,69,0,34,0,1,0,0,0,0,0,0,0,848,0
0,1,1,3.14031481742859,1,54,0,72,0,0,0,0,0,1,0,0,0,817,0
1,0,0,3.16221761703491,1,89,0,31,0,1,0,0,0,0,0,0,0,41,0
0,0,0,3.12388777732849,1,44,0,45,0,1,0,0,0,0,0,0,0,29,0
0,0,0,3.14031481742859,1,0,1,90,0,0,1,0,0,0,1,0,0,705,0
0,0,0,3.12388777732849,1,0,1,38,0,0,0,0,0,1,0,0,0,67,0
0,1,1,3.10746073722839,1,0,1,56,0,1,0,0,0,0,0,0,0,811,0
1,0,0,3.13757705688477,1,40,0,38,0,0,0,0,0,1,0,0,0,161,0
1,1,1,1.60985624790192,1,0,1,30,0,1,0,0,0,0,0,0,0,152,0
0,0,0,3.13757705688477,1,0,1,63,0,0,1,1,0,0,0,0,0,751,0
0,0,0,3.10472273826599,1,0,1,51,0,0,0,1,0,0,0,0,0,157,0
0,0,0,3.13757705688477,1,0,1,62,0,0,1,1,0,0,0,0,0,817,0
0,0,0,3.10472273826599,1,0,1,60,0,0,0,0,0,0,1,0,0,753,0
1,0,0,3.09650921821594,1,0,1,17,0,1,0,0,0,0,0,0,0,122,0
1,0,0,3.13757705688477,1,22,0,34,0,1,0,0,0,1,0,0,0,87,1
0,0,1,3.13757705688477,1,0,1,31,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.14031481742859,1,0,1,27,0,0,1,1,0,0,0,0,0,87,1
0,0,0,3.14031481742859,1,30,0,40,0,1,0,0,0,0,0,0,1,87,1
1,0,1,3.11293625831604,1,0,1,35,0,1,0,0,0,1,0,0,0,87,1
1,1,1,3.10472273826599,1,35,0,56,0,1,0,0,0,0,0,0,0,811,0
1,0,1,3.08281993865967,1,0,1,36,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.08555793762207,1,0,1,30,0,0,1,0,1,0,0,0,0,122,0
0,0,0,3.08555793762207,1,21,0,54,0,0,1,0,1,0,0,0,0,122,0
0,0,0,3.08829569816589,1,30,0,45,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.08829569816589,1,0,1,29,0,1,0,0,0,1,0,0,0,7,0
1,0,1,3.08555793762207,1,0,1,26,0,1,0,0,1,0,0,0,0,122,0
1,1,1,3.08555793762207,1,0,1,36,0,1,0,0,1,0,0,0,0,122,0
0,0,0,3.08555793762207,1,0,1,35,0,0,0,0,1,0,0,0,0,122,0
1,1,0,3.08555793762207,1,0,1,24,0,1,0,0,1,0,0,0,0,122,0
1,0,1,3.08555793762207,1,21,0,35,0,1,0,0,0,1,0,0,0,122,0
1,1,1,3.08555793762207,1,0,1,29,0,0,1,0,1,0,0,0,0,122,0
0,1,1,3.10472273826599,1,0,1,68,0,1,0,0,0,0,0,0,0,544,0
1,0,0,3.10472273826599,1,0,1,51,0,1,0,0,0,0,0,0,0,544,0
0,0,1,3.08555793762207,1,0,1,24,0,1,0,0,1,0,0,0,0,122,0
1,0,0,3.06365513801575,1,31,0,45,0,0,0,0,0,1,0,0,0,74,0
1,1,1,0.17248460650444,1,0,1,40,0,0,0,0,0,1,0,0,0,87,1
1,0,0,3.04175233840942,1,36,0,55,0,1,0,1,0,0,0,0,0,19,0
0,1,1,3.04175233840942,1,0,1,21,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.01984930038452,1,0,1,48,0,0,1,1,0,0,0,0,0,132,0
1,0,0,3.01163578033447,1,0,1,78,0,1,0,0,0,1,0,0,0,453,0
1,0,0,3.01163578033447,1,22,0,81,0,1,0,0,0,0,1,0,0,19,0
1,0,1,3.01163578033447,1,0,1,55,0,0,1,1,0,0,0,0,0,19,0
0,1,1,3.04449009895325,1,0,1,65,0,1,0,0,0,0,0,0,0,159,0
1,1,1,3.04175233840942,1,0,1,47,0,0,0,0,0,1,0,0,0,143,0
0,0,0,3.00616025924683,1,0,1,41,0,0,0,0,0,1,0,0,0,544,0
1,0,1,3.00616025924683,1,0,1,75,0,0,0,1,0,0,0,0,0,99,0
0,0,1,3.00889801979065,1,0,1,43,0,1,0,0,0,0,0,0,0,40,0
0,0,1,3.02806305885315,1,43,0,45,0,1,0,0,0,0,0,0,0,736,0
0,0,0,2.9815194606781,1,0,1,15,0,1,0,0,1,0,0,0,0,12,0
0,0,0,2.98699522018433,1,0,1,36,0,0,0,0,0,1,0,0,0,87,1
0,0,0,2.96235466003418,1,0,1,34,0,0,0,0,0,1,0,0,0,51,0
1,0,1,2.83093762397766,1,56,0,43,0,1,0,1,0,0,0,0,0,842,0
0,0,0,3.04449009895325,1,0,1,68,0,1,0,1,0,0,0,0,0,60,0
1,0,1,2.94318962097168,1,0,1,47,0,1,0,0,0,1,0,0,0,74,0
0,0,1,2.94318962097168,1,25,0,56,0,1,0,0,0,1,0,0,0,74,0
0,0,1,2.94318962097168,1,39,0,66,0,1,0,1,0,0,0,0,0,74,0
0,0,0,2.94318962097168,1,0,1,44,0,1,0,1,0,0,0,0,0,74,0
0,0,1,2.98699522018433,1,0,1,37,0,1,0,0,0,1,0,0,0,152,0
0,0,0,3.58658456802368,1,0,1,66,0,0,0,0,0,1,0,0,0,808,0
0,0,1,3.17043113708496,1,53,0,33,0,0,0,0,1,0,0,0,0,87,1
0,0,1,3.0171115398407,1,0,1,31,0,0,1,0,1,0,0,0,0,87,1
0,0,1,2.88843250274658,1,0,1,59,0,1,0,0,0,0,0,1,0,817,0
0,0,0,2.95414090156555,1,0,1,45,0,1,0,0,0,0,0,0,0,150,0
1,0,0,2.94045186042786,1,64,0,45,0,0,1,0,0,0,0,0,1,30,0
0,0,0,2.88569474220276,1,0,1,16,0,1,0,0,0,1,0,0,0,87,1
0,1,1,3.04175233840942,1,86,0,65,0,1,0,0,0,0,0,0,0,750,0
1,0,0,2.85831618309021,1,0,1,78,0,1,0,0,0,0,0,0,0,789,0
1,0,0,2.85557842254639,1,22,0,45,0,1,0,0,1,0,0,0,0,158,0
1,0,1,2.85557842254639,1,60,0,35,0,0,0,0,0,0,1,0,0,158,0
0,0,0,2.85284042358398,1,29,0,48,0,0,0,1,0,0,0,0,0,152,0
1,0,0,2.87200546264648,1,0,1,32,0,0,1,1,0,0,0,0,0,60,0
1,0,1,2.86652970314026,1,0,1,33,0,1,0,0,0,0,1,0,0,796,0
0,0,1,2.87200546264648,1,32,0,44,0,0,0,0,0,1,0,0,0,12,0
1,0,0,2.85557842254639,1,0,1,29,0,1,0,0,0,0,0,0,0,114,0
1,0,0,2.85010266304016,1,0,1,38,0,1,0,0,0,0,1,0,0,87,1
1,0,0,2.83915138244629,1,0,1,70,0,0,1,1,0,0,0,0,0,74,0
0,0,0,2.85557842254639,1,0,1,29,0,1,0,0,0,0,0,0,0,823,0
0,0,1,2.87200546264648,1,40,0,63,0,1,0,1,0,0,0,0,0,95,0
0,1,1,2.87200546264648,1,36,0,40,0,0,0,0,0,0,0,0,1,87,1
1,0,0,2.87200546264648,1,0,1,17,0,0,0,0,0,1,0,0,0,87,1
1,0,0,2.87200546264648,1,0,1,44,0,0,0,0,0,0,1,0,0,87,1
1,0,0,2.86652970314026,1,23,0,39,0,0,0,0,1,0,0,0,0,87,1
0,1,0,2.85010266304016,1,21,0,46,0,1,0,0,1,0,0,0,0,122,0
0,0,1,2.85010266304016,1,0,1,26,0,0,1,0,1,0,0,0,0,122,0
0,0,1,2.77344274520874,1,0,1,47,0,0,1,1,0,0,0,0,0,7,0
1,0,0,1.86173856258392,1,0,1,46,0,1,0,0,0,1,0,0,0,789,0
0,0,1,2.81451058387756,1,0,1,62,0,1,0,1,0,0,0,0,0,789,0
1,0,1,2.81451058387756,1,45,0,47,0,0,0,0,0,1,0,0,0,796,0
1,0,0,2.81451058387756,1,0,1,36,0,0,1,0,0,0,1,0,0,796,0
1,0,1,2.78165650367737,1,30,0,52,0,0,0,0,0,1,0,0,0,74,0
0,0,0,2.78165650367737,1,0,1,70,0,0,1,1,0,0,0,0,0,74,0
0,0,1,2.77891850471497,1,0,1,42,0,0,0,0,0,1,0,0,0,64,0
1,0,1,2.77891850471497,1,0,1,54,0,1,0,0,0,1,0,0,0,64,0
0,0,0,2.81451058387756,1,0,1,44,0,0,1,1,0,0,0,0,0,82,0
0,0,0,2.81451058387756,1,34,0,62,0,1,0,0,0,0,0,0,0,87,1
1,0,1,2.81451058387756,1,0,1,38,0,1,0,0,0,1,0,0,0,87,1
1,1,0,2.81451058387756,1,0,1,33,0,0,0,0,0,1,0,0,0,161,0
0,0,0,2.81451058387756,1,0,1,39,0,1,0,0,0,0,1,0,0,87,1
1,0,0,2.81451058387756,1,28,0,20,0,0,0,0,0,1,0,0,0,87,1
1,0,0,2.81451058387756,1,0,1,15,0,0,1,1,0,0,0,0,0,87,1
0,0,0,2.77891850471497,1,20,0,40,0,0,0,0,0,0,0,0,1,348,0
0,0,1,2.81451058387756,1,0,1,33,0,0,1,1,0,0,0,0,0,141,0
1,1,0,2.77070498466492,1,0,1,18,0,1,0,0,0,0,0,0,0,67,0
1,1,0,2.79260778427124,1,46,0,39,0,0,0,0,1,0,0,0,0,87,1
1,0,0,2.74058866500854,1,0,1,19,0,1,0,0,1,0,0,0,0,64,0
0,0,1,2.75701570510864,1,0,1,39,0,0,0,0,1,0,0,0,0,87,1
1,0,0,2.72142362594604,1,30,0,55,0,1,0,0,0,0,0,0,0,45,0
0,0,1,2.72142362594604,1,0,1,37,0,1,0,0,0,0,0,0,0,439,0
0,0,1,3.67145800590515,0,23,0,43,0,1,0,1,0,0,0,0,0,132,0
1,0,1,2.713210105896,1,40,0,77,0,1,0,1,0,0,0,0,0,99,0
0,0,0,2.72416162490845,1,63,0,42,0,1,0,0,0,0,0,0,0,86,0
0,0,1,2.7323751449585,1,0,1,70,0,0,1,1,0,0,0,0,0,705,0
0,0,0,2.70225882530212,1,0,1,60,0,0,0,1,0,0,0,0,0,7,0
0,0,0,2.6967830657959,1,0,1,37,0,0,0,0,0,0,1,0,0,7,0
1,0,0,2.70225882530212,1,0,1,38,0,1,0,0,0,0,0,0,0,131,0
1,1,0,2.70225882530212,1,0,1,41,0,1,0,0,0,0,0,0,0,528,0
0,0,0,2.70225882530212,1,24,0,34,0,1,0,0,0,0,0,0,0,131,0
1,0,0,2.70225882530212,1,37,0,21,0,1,0,0,0,0,0,0,0,131,0
1,0,0,2.75701570510864,1,0,1,33,0,1,0,0,0,0,0,0,0,9,0
0,0,0,2.70225882530212,1,0,1,38,0,1,0,0,0,0,0,0,0,339,0
0,0,0,2.68309378623962,1,0,1,80,0,1,0,0,0,1,0,0,0,789,0
1,0,0,3.58384656906128,1,0,1,56,0,1,0,0,0,0,0,0,0,392,0
1,0,0,2.70225882530212,1,0,1,43,0,1,0,0,0,0,0,0,0,630,0
0,1,1,2.6776180267334,1,0,1,77,0,1,0,0,1,0,0,0,0,863,0
0,0,0,2.72142362594604,1,0,1,65,0,1,0,0,0,0,0,0,0,383,0
1,0,0,2.72142362594604,1,24,0,36,0,1,0,0,0,0,0,0,0,383,0
