GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38
8600000US49670,49670,ZCTA5 49670,855,77,83620,12307,59.1,6.5,55015,11088,49.7,5.8,50230,19295,57.9,5.8,20962,1681,2.2,2.1,11474,6953,0.0,2.9,,,38.7,5.7,28932,5515,679,71,91860,14555,35.9,7.0,,,20.3,6.0,,,32.7,6.6,,,3.8,2.3,,,6.3,3.0,,,0.9,1.2,,,1892,165,38566,5341,95.6,3.4,39327,5720,0.8,1.2,,,0.4,0.5,6100,3385,0.0,1.3,,,0.0,1.3,,,2.9,3.0,8644,4788,0.4,0.4,,,4.1,3.2,9332,4129,94.4,3.6,39693,5766,30.3,,,,31.8,,,,23.9,,,
8600000US49674,49674,ZCTA5 49674,48,42,48033,12028,45.8,47.2,60595,34219,0.0,37.5,,,54.2,47.2,25327,9167,0.0,37.5,,,0.0,37.5,,,39.6,49.9,15042,10,41,40,54117,18913,46.3,53.7,,,0.0,40.6,,,41.5,52.2,,,0.0,40.6,,,12.2,21.9,,,0.0,40.6,,,113,91,20765,2818,98.2,6.6,20951,2967,1.8,6.6,,,0.0,19.7,,,0.0,19.7,,,0.0,19.7,,,0.0,19.7,,,0.0,19.7,,,0.0,19.7,,,98.2,6.6,20951,2967,0.0,,,,0.0,,,,0.0,,,
8600000US49675,49675,ZCTA5 49675,574,70,66216,13161,64.3,5.9,55463,10746,38.7,6.9,33313,27940,51.9,5.6,16344,1745,3.3,2.6,12958,5456,0.9,1.1,1300,1125,31.4,5.4,19937,5461,388,65,72331,10167,24.7,7.0,,,30.7,8.4,,,31.7,8.5,,,10.8,5.5,,,1.3,1.6,,,0.8,1.1,,,1218,179,31107,6021,96.6,3.7,31698,6196,0.0,2.0,,,0.0,2.0,,,0.2,0.2,,,0.0,2.0,,,0.0,2.0,,,3.2,3.7,14872,7704,3.4,4.1,16790,14627,93.4,5.5,32321,6173,21.6,,,,20.4,,,,18.7,,,
8600000US49676,49676,ZCTA5 49676,1502,118,53724,5059,71.2,4.7,47919,4808,31.6,4.9,21826,8633,34.5,4.4,19133,1494,5.4,3.3,7669,2531,4.5,3.2,5696,4168,17.4,3.7,19195,3933,1046,114,57203,5678,24.3,5.8,,,28.5,6.2,,,34.6,6.6,,,3.6,2.5,,,8.2,3.3,,,0.8,0.9,,,3590,355,22809,2498,97.1,1.3,22828,2536,0.4,0.5,,,0.0,0.7,,,0.3,0.4,,,0.0,0.7,,,0.0,0.7,,,2.3,1.3,22796,8455,1.9,1.0,8524,5381,96.0,1.6,22928,2585,27.3,,,,25.7,,,,20.0,,,
8600000US49677,49677,ZCTA5 49677,2843,143,45332,2664,71.3,2.8,45688,3280,18.9,2.3,7004,2093,34.6,2.8,16242,845,7.8,1.9,8057,1345,2.5,1.0,4015,1636,25.5,2.6,15173,1623,1919,131,52731,3670,20.5,3.3,29981,4200,34.3,4.0,38006,4277,32.0,3.8,72302,7412,5.3,2.0,43150,9107,6.9,1.6,104632,9904,0.9,0.6,89822,30973,7446,346,17898,1028,96.4,0.9,18133,1058,0.8,0.7,8350,11109,0.5,0.3,6157,4416,0.3,0.2,10736,7912,0.1,0.2,,,0.2,0.2,,,1.8,0.8,14164,8053,1.4,1.0,7971,6916,95.2,1.5,18278,1054,30.4,,,,26.7,,,,22.1,,,
8600000US49679,49679,ZCTA5 49679,540,58,48631,3955,69.1,5.0,47097,4799,20.2,4.6,3953,1341,38.9,5.3,17820,1411,4.6,2.7,11468,3646,5.2,2.5,1707,974,30.4,6.1,16573,2266,413,55,53279,4836,22.3,6.6,,,32.2,7.2,,,29.1,7.7,,,9.9,5.1,,,5.6,3.6,,,1.0,1.2,,,1462,215,17896,1859,98.3,2.0,18061,1870,1.2,2.0,,,0.0,1.7,,,0.0,1.7,,,0.0,1.7,,,0.0,1.7,,,0.5,0.5,,,0.3,0.3,,,98.2,2.0,18078,1875,25.4,,,,25.9,,,,17.8,,,
8600000US49680,49680,ZCTA5 49680,745,80,48665,4924,77.4,6.0,49026,5465,14.1,4.5,1116,1219,31.8,6.1,17645,2064,5.6,3.3,8193,3894,3.4,2.4,656,415,17.7,4.2,16415,4872,527,75,55480,6294,16.5,5.9,27485,8952,30.0,6.9,44923,7573,27.5,7.1,68712,9810,11.8,5.6,48487,8954,12.3,6.1,94845,21675,1.9,1.7,61460,8116,1982,267,17872,2323,94.0,3.3,18468,2408,0.0,1.3,,,1.1,1.3,,,0.0,1.3,,,0.0,1.3,,,1.5,1.9,,,3.4,2.4,5337,4846,1.8,1.9,13900,5857,94.0,3.3,18468,2408,35.7,,,,39.3,,,,24.7,,,
8600000US49682,49682,ZCTA5 49682,1771,144,67791,8103,72.3,5.4,60968,7199,34.9,5.2,25397,14736,38.2,5.2,17666,1864,1.5,1.1,11767,3702,1.6,1.4,6814,6011,17.2,3.7,32443,7758,1346,126,76034,10011,24.9,6.4,,,24.7,5.0,,,36.2,6.5,,,7.7,3.2,,,6.5,3.0,,,0.1,0.6,,,4235,245,28403,3696,80.6,2.0,31512,4400,0.3,0.4,1169,3534,14.4,1.8,14973,4079,0.1,0.2,,,0.0,0.6,,,0.7,0.7,57048,43364,3.9,1.8,10758,4169,7.2,2.7,10612,7587,75.8,3.1,33267,4830,34.2,,,,34.8,,,,24.9,,,
8600000US49683,49683,ZCTA5 49683,828,80,51263,6204,68.7,5.6,52545,7897,19.9,4.3,7984,3848,40.0,5.3,16698,1641,4.1,2.5,11350,3225,6.6,2.8,1969,634,22.8,4.6,18490,3748,544,63,58829,8732,31.8,7.6,37389,7952,27.9,6.4,48957,19322,23.5,6.7,89657,17936,6.4,3.4,76863,19294,8.5,3.9,69839,11777,1.8,1.5,71460,23563,2053,233,20751,2552,96.6,1.7,21028,2644,0.0,1.2,,,1.6,1.2,18848,6098,0.1,0.3,,,0.0,1.2,,,0.2,0.3,,,1.4,1.2,6403,6152,0.9,0.7,16744,18133,96.2,1.7,20971,2652,26.3,,,,22.4,,,,16.9,,,
8600000US49684,49684,ZCTA5 49684,15776,414,68595,3441,77.1,1.8,67063,3779,31.4,2.2,15117,3160,29.4,1.7,17584,754,2.6,0.8,8837,1808,2.1,0.9,2266,984,20.5,1.6,24808,2664,10321,396,81536,4481,15.8,1.8,56900,9099,24.5,2.8,65674,7884,41.1,3.4,96757,7046,8.4,1.9,67177,15741,8.9,1.6,112885,16062,1.3,0.8,74375,21044,37944,969,28750,1324,96.1,0.8,29326,1369,0.4,0.4,4718,6112,1.1,0.6,18688,10777,0.5,0.2,15719,12273,0.0,0.1,,,0.1,0.1,14315,7224,1.8,0.7,14396,5882,1.9,0.7,16286,5432,94.3,0.9,29553,1369,23.6,,,,21.2,,,,18.2,,,
8600000US49686,49686,ZCTA5 49686,13654,397,71427,3348,77.5,2.3,67227,3681,29.0,2.4,19742,5304,32.5,2.3,17425,839,3.2,1.0,11731,1855,2.2,0.8,3564,1279,20.1,1.9,31740,8406,8795,350,86383,4210,15.6,1.8,56880,5947,29.3,3.0,78282,11925,36.5,2.7,101839,9209,8.0,2.1,63025,12976,9.0,1.9,123985,15614,1.6,1.1,73237,24555,32182,836,30989,1542,96.2,1.2,31234,1476,0.5,0.6,13699,17815,0.4,0.3,44690,9924,0.8,0.3,31730,12969,0.0,0.1,,,0.5,0.4,10837,3918,1.6,0.6,24485,28678,2.7,1.0,9570,2461,94.3,1.6,31686,1499,24.4,,,,25.6,,,,19.5,,,
8600000US49688,49688,ZCTA5 49688,973,62,52213,2759,69.6,3.8,52691,3719,22.7,3.7,5936,2530,38.7,4.6,18347,1698,2.5,1.4,14171,10152,2.6,1.3,788,465,26.4,3.9,17707,2666,751,59,58623,3517,23.4,4.5,,,25.7,4.7,,,37.4,5.4,,,4.8,2.2,,,8.3,2.6,,,0.4,0.5,,,2652,213,19987,1568,98.6,0.9,20135,1607,0.0,0.9,,,0.6,0.6,13124,4663,0.0,0.9,,,0.0,0.9,,,0.0,0.9,,,0.8,0.6,7195,9687,0.0,0.9,,,98.6,0.9,20135,1607,27.1,,,,25.4,,,,20.0,,,
8600000US49689,49689,ZCTA5 49689,727,87,41501,5995,62.2,6.9,38956,7527,30.9,10.1,8629,4808,49.4,8.5,17002,1937,3.9,2.8,8046,2300,6.2,4.0,3673,1894,23.9,5.9,17528,3336,468,83,48916,8706,33.3,8.7,,,29.1,10.5,,,17.9,11.0,,,10.3,8.5,,,7.9,5.5,,,1.5,2.2,,,1435,164,19874,3062,96.9,3.9,19788,2750,0.0,1.7,,,2.8,3.9,20703,65185,0.0,1.7,,,0.0,1.7,,,0.0,1.7,,,0.3,0.4,,,0.0,1.7,,,96.9,3.9,19788,2750,31.5,,,,31.2,,,,25.0,,,
8600000US49690,49690,ZCTA5 49690,2359,188,93201,12079,79.6,4.3,82716,11749,35.3,5.8,27554,13907,37.4,4.8,19792,1556,2.5,1.6,9177,2487,1.1,1.3,5193,2976,28.4,5.1,28666,5131,1710,140,107591,16102,12.4,4.0,66022,15754,25.4,5.9,127384,55077,40.9,7.3,105354,11025,9.1,4.1,77111,19142,9.6,3.8,105349,14858,2.6,2.4,260489,163475,5966,265,37034,5192,97.2,2.4,37936,5426,0.3,0.6,,,0.4,0.6,,,0.6,0.7,5745,2113,0.0,0.4,,,0.3,0.3,,,1.2,1.6,,,0.8,0.6,13631,13320,96.7,2.4,38036,5459,28.4,,,,24.0,,,,18.7,,,
8600000US49701,49701,ZCTA5 49701,480,63,61647,12208,77.3,6.5,50717,10881,31.3,7.3,21496,12048,40.8,9.0,18252,2025,1.0,1.2,2240,841,0.6,0.9,,,24.6,7.2,21142,5198,282,50,80714,18511,23.4,8.9,49911,15514,21.3,9.1,54563,21184,33.7,9.5,116538,44924,7.8,6.2,56645,17154,8.5,5.6,120233,39711,5.3,5.2,66047,14632,1043,151,28167,4640,93.3,3.3,28613,4802,1.2,1.7,6242,1309,1.3,1.5,,,0.0,2.4,,,0.0,2.4,,,0.1,0.2,,,4.1,2.5,25193,14133,1.2,1.5,13669,10782,93.1,3.3,28613,4813,31.9,,,,30.1,,,,22.7,,,
8600000US49705,49705,ZCTA5 49705,339,52,54326,11891,81.1,5.6,53115,15112,11.2,4.4,3076,1591,27.1,7.6,16868,1855,8.3,4.3,7593,2210,2.4,2.0,2550,1176,19.2,6.6,12758,3300,294,47,55263,13663,15.0,6.0,,,38.1,8.0,,,22.8,8.4,,,10.9,5.2,,,11.6,6.2,,,1.7,2.2,,,1103,168,17084,3928,91.1,3.8,17297,3851,1.5,1.8,,,1.8,1.5,16850,10458,1.6,2.1,,,0.0,2.2,,,0.1,0.2,,,3.9,2.2,3793,4061,1.0,1.0,,,90.9,3.8,17331,3864,32.2,,,,32.7,,,,20.5,,,
8600000US49706,49706,ZCTA5 49706,1851,146,47509,3455,78.6,5.1,43285,3758,19.9,4.3,4917,2213,35.0,5.9,15250,1670,3.3,2.1,7760,3188,3.2,2.0,2086,956,19.8,4.8,17483,4309,1322,127,53856,3880,10.7,3.3,40305,6330,39.1,8.0,46961,7547,36.3,7.4,60207,5731,2.6,1.3,45549,11335,9.0,4.2,77482,15536,2.2,1.9,51090,13442,4736,311,18753,1742,94.0,2.2,19258,1921,0.1,0.1,,,3.8,2.1,11289,5220,0.0,0.5,,,0.0,0.5,,,0.0,0.1,,,2.1,1.0,10533,6133,0.8,0.6,5985,4214,93.3,2.2,19357,1934,18.3,,,,17.7,,,,12.2,,,
8600000US49707,49707,ZCTA5 49707,10182,244,49509,2409,68.8,2.2,51089,3541,28.2,2.4,6858,1765,37.8,1.7,16202,674,6.0,1.3,8998,1326,5.1,1.5,1777,512,22.8,2.1,16931,1827,6491,242,60412,3764,20.0,2.7,36883,4358,30.0,3.4,51398,9284,34.6,3.2,75184,4746,6.7,1.8,50665,7091,7.6,1.8,99102,10989,1.1,1.0,61891,13736,22695,274,22228,1039,97.2,0.3,22424,1063,0.6,0.1,4719,3239,0.6,0.3,7196,3362,0.7,0.2,37572,17453,0.0,0.1,,,0.2,0.2,16462,16722,0.8,0.3,10839,6445,1.0,0.3,24853,16861,96.6,0.4,22359,1078,21.9,,,,23.0,,,,16.6,,,
8600000US49709,49709,ZCTA5 49709,1639,121,39030,2711,52.0,5.2,34782,5400,27.6,4.8,7311,3204,57.3,5.3,16118,987,6.5,2.8,8701,2731,6.4,2.8,1952,572,41.7,4.8,17103,1733,1084,101,46066,3684,37.5,5.8,,,34.8,6.3,,,18.4,5.0,,,6.0,3.5,,,3.1,2.4,,,0.3,0.4,,,3715,268,17795,1543,96.1,1.4,17939,1595,0.1,0.3,,,0.1,0.1,,,0.1,0.2,,,0.0,0.7,,,1.0,1.0,25792,6191,2.6,1.0,8153,4012,2.5,0.2,20139,17237,94.6,1.1,17964,1539,22.1,,,,23.3,,,,16.5,,,
8600000US49710,49710,ZCTA5 49710,182,46,53393,13517,59.9,16.1,46796,16063,40.7,13.3,10576,8547,51.6,15.0,20624,3911,6.0,6.3,7664,582,2.7,4.9,4140,35,27.5,11.5,26516,16086,122,48,64711,17898,27.0,16.6,,,16.4,16.2,,,27.0,17.4,,,7.4,11.3,,,5.7,8.2,,,16.4,20.8,,,361,119,27527,7114,100.0,6.7,27527,7114,0.0,6.7,,,0.0,6.7,,,0.0,6.7,,,0.0,6.7,,,0.0,6.7,,,0.0,6.7,,,0.0,6.7,,,100.0,6.7,27527,7114,31.9,,,,31.1,,,,19.4,,,
8600000US49712,49712,ZCTA5 49712,3430,175,64663,7046,78.8,2.6,57408,5385,22.9,3.4,28022,22902,33.4,3.1,17675,879,1.9,0.9,7514,2184,3.3,1.2,3115,1220,24.3,3.2,22801,4736,2392,148,73349,8837,14.6,2.5,59516,21700,33.1,4.2,57265,9814,38.3,4.3,75645,5122,5.9,2.4,69554,11485,6.8,2.3,160483,88634,1.3,1.0,136157,100641,8017,288,27433,2565,96.0,1.2,27646,2668,0.3,0.3,2546,4186,1.1,0.6,47663,41403,0.9,0.6,15185,9292,0.0,0.3,,,0.1,0.1,,,1.6,0.8,10451,9135,0.9,0.6,11964,9261,95.8,1.2,27644,2672,25.4,,,,24.1,,,,19.0,,,
8600000US49713,49713,ZCTA5 49713,719,60,57347,4106,81.8,4.7,55796,5446,24.8,5.4,6557,2404,26.3,4.3,16154,1841,5.6,3.1,10663,3559,0.3,0.4,1850,105,19.5,4.1,17411,4012,579,62,59362,4540,11.6,4.5,43840,8492,31.6,6.7,40525,5789,31.8,6.0,76989,8037,8.6,3.8,37204,8718,13.8,5.1,85808,13007,2.6,2.1,75087,17469,2029,199,19991,1760,95.7,2.3,20257,1885,0.5,0.9,31164,25476,3.1,2.1,9279,4684,0.2,0.3,,,0.0,1.2,,,0.0,1.2,,,0.4,0.4,33275,12948,1.5,1.0,30977,21994,94.3,2.6,20086,1912,23.6,,,,23.5,,,,17.2,,,
8600000US49715,49715,ZCTA5 49715,1314,108,54503,3286,74.9,4.4,53951,3825,21.8,3.2,6349,2025,31.5,4.8,16207,1119,4.9,2.1,9705,2712,1.4,1.5,1137,414,25.0,3.6,22534,3794,924,85,61315,3796,17.1,4.5,41850,7739,30.4,6.0,52241,8629,35.1,5.0,73554,5774,6.2,3.0,60588,9869,8.3,2.9,81684,9798,2.9,2.1,66237,14379,3208,277,22110,1409,54.9,4.9,25266,2397,0.4,0.3,39569,10257,35.6,5.0,18749,2616,0.1,0.1,,,0.4,0.5,7277,8319,0.8,0.8,13559,11599,7.8,2.7,16026,5509,0.2,0.3,10071,3147,54.8,5.0,25271,2397,24.8,,,,22.6,,,,16.9,,,
8600000US49716,49716,ZCTA5 49716,390,60,75479,20289,76.9,7.2,72149,21146,28.2,8.2,24275,15378,34.1,8.8,18329,2990,0.5,0.8,,,2.6,2.3,1050,1310,20.8,6.8,21793,8542,259,56,94359,29375,13.5,8.5,68111,25714,20.5,7.2,156045,121537,45.9,11.3,89438,25387,8.1,5.1,41962,7364,5.0,3.3,96462,13394,6.9,5.7,55906,35166,919,159,32133,9157,94.7,3.2,33056,9714,0.2,0.4,,,2.8,2.1,14127,10996,0.0,2.7,,,0.0,2.7,,,0.0,2.7,,,2.3,2.1,16848,7810,1.7,1.7,16250,8461,93.5,3.4,33291,9816,23.6,,,,18.5,,,,16.2,,,
8600000US49717,49717,ZCTA5 49717,31,24,135319,87945,16.1,28.4,,,83.9,28.4,50173,33185,83.9,28.4,24681,9376,0.0,46.7,,,0.0,46.7,,,54.8,42.2,104182,74462,14,17,,,64.3,53.8,,,0.0,69.5,,,35.7,53.8,,,0.0,69.5,,,0.0,69.5,,,0.0,69.5,,,47,38,99528,44364,100.0,37.9,99528,44364,0.0,37.9,,,0.0,37.9,,,0.0,37.9,,,0.0,37.9,,,0.0,37.9,,,0.0,37.9,,,0.0,37.9,,,100.0,37.9,99528,44364,54.8,,,,64.3,,,,40.4,,,
8600000US49718,49718,ZCTA5 49718,327,44,52237,5686,70.0,7.2,40673,6262,31.2,7.9,13006,6914,53.2,8.3,17070,1909,1.8,1.8,6617,3606,0.0,7.4,,,36.1,8.2,21665,5487,201,37,56199,6766,32.3,10.5,,,26.9,9.4,,,26.4,8.4,,,4.5,4.0,,,8.0,7.0,,,2.0,2.5,,,728,121,23564,3180,94.0,3.9,24101,3402,0.0,3.4,,,2.2,1.4,32369,9422,0.0,3.4,,,0.0,3.4,,,0.0,3.4,,,3.8,3.5,5421,7043,1.9,1.9,2457,10383,92.3,4.5,24558,3550,30.0,,,,35.8,,,,20.1,,,
8600000US49719,49719,ZCTA5 49719,629,88,56603,9121,71.2,6.8,53750,12000,35.6,7.9,6157,2937,44.8,9.7,18765,2364,3.8,4.8,8254,59,0.0,3.9,,,31.0,8.2,18830,4872,448,73,64239,11654,25.4,7.8,,,26.3,10.1,,,38.6,10.3,,,0.0,5.4,,,6.3,5.0,,,3.3,5.1,,,1388,194,26349,4020,91.6,4.5,26809,4219,0.2,0.2,,,3.2,2.4,12738,5800,0.9,1.1,,,0.0,1.8,,,0.0,1.8,,,4.1,3.9,32881,21859,0.0,1.8,,,91.6,4.5,26809,4219,25.9,,,,31.0,,,,20.4,,,
8600000US49720,49720,ZCTA5 49720,4004,185,77639,6548,74.2,2.9,63652,4710,30.8,3.0,40676,11905,36.5,3.0,18725,1109,3.3,1.1,9783,2167,1.2,0.8,3170,3077,26.1,2.4,33400,9985,2732,145,94489,10091,20.9,2.6,104740,23670,24.8,3.5,94271,28852,36.1,3.9,89791,7115,4.8,1.7,61955,14828,11.6,2.7,105436,17775,1.8,1.1,89333,12187,9306,273,33556,2875,95.4,1.5,34399,2999,0.6,0.4,8147,7243,1.2,1.0,33726,14226,0.4,0.3,12447,6233,0.0,0.3,,,0.8,1.0,9691,4634,1.6,0.8,10492,5113,1.4,1.1,13450,7467,94.8,1.5,34489,3002,20.0,,,,21.5,,,,16.3,,,
8600000US49721,49721,ZCTA5 49721,6505,268,48953,3137,67.6,2.5,47943,3589,26.0,3.1,10219,5317,39.9,2.4,16169,740,5.8,1.4,6811,870,4.9,1.6,1983,436,24.4,2.3,21081,2373,4169,219,56641,3934,23.7,3.2,40437,3954,31.2,3.7,45575,5837,28.5,3.9,74631,11405,5.7,1.8,54320,8723,9.7,2.2,79042,11949,1.2,0.8,66882,37393,14688,317,22049,1555,92.1,0.9,22865,1679,0.3,0.5,4083,2450,3.0,0.7,12469,3616,0.3,0.4,,,0.0,0.2,,,0.3,0.2,12704,12959,4.0,0.9,14464,4428,1.0,0.3,10699,5570,91.9,0.9,22881,1685,21.8,,,,21.8,,,,16.6,,,
8600000US49722,49722,ZCTA5 49722,93,59,41468,18590,52.7,33.1,53245,19477,18.3,26.1,6,10,38.7,32.3,13214,3185,0.0,23.3,,,0.0,23.3,,,46.2,29.8,13514,3492,30,34,,,46.7,53.3,,,0.0,47.5,,,53.3,53.3,,,0.0,47.5,,,0.0,47.5,,,0.0,47.5,,,170,130,22685,16348,100.0,13.6,22685,16348,0.0,13.6,,,0.0,13.6,,,0.0,13.6,,,0.0,13.6,,,0.0,13.6,,,0.0,13.6,,,0.0,13.6,,,100.0,13.6,22685,16348,71.0,,,,100.0,,,,50.8,,,
8600000US49724,49724,ZCTA5 49724,458,59,57560,6144,78.4,7.2,61973,5819,19.2,6.1,5260,2877,27.5,6.2,16205,2830,7.6,4.6,6680,1739,2.6,3.5,167,25,22.9,7.2,10153,2579,303,51,69674,6928,11.9,5.7,,,17.2,7.2,,,53.8,9.1,,,0.7,0.9,,,13.5,6.5,,,3.0,3.6,,,1183,167,22813,2731,80.7,5.8,22372,3192,0.8,1.0,,,12.5,4.9,30531,10131,0.5,0.9,5633,9840,0.0,2.1,,,0.0,2.1,,,5.4,3.8,15102,5990,0.0,2.1,,,80.7,5.8,22372,3192,35.2,,,,37.6,,,,28.1,,,
8600000US49725,49725,ZCTA5 49725,337,59,51515,8045,55.8,8.9,47920,11814,27.6,7.4,8715,4244,49.9,8.2,20111,2062,2.7,4.4,14056,19,0.6,0.9,5000,52,50.4,10.0,20739,5768,181,42,54412,5855,38.1,9.2,,,20.4,9.6,,,28.7,9.5,,,0.6,2.2,,,12.2,9.6,,,0.0,12.9,,,598,112,29474,4863,84.1,6.8,31872,5456,0.5,0.8,,,11.2,6.5,19430,8437,0.3,0.6,,,0.0,4.1,,,0.0,4.1,,,3.8,2.9,10426,4714,0.2,0.4,,,83.9,6.8,31902,5458,46.6,,,,42.0,,,,33.2,,,
8600000US49726,49726,ZCTA5 49726,509,66,53136,6752,63.7,7.2,30862,4663,36.5,7.2,16920,8173,61.1,8.3,19783,1732,2.0,1.9,7220,1925,2.4,2.0,1300,245,42.0,8.1,26575,11554,366,57,54704,7658,29.0,7.3,,,39.3,10.8,,,25.1,9.1,,,1.9,1.8,,,4.6,3.2,,,0.0,6.6,,,1017,128,26889,3980,88.2,3.8,25437,3445,0.0,2.4,,,8.8,3.5,43584,30926,0.3,0.4,,,0.0,2.4,,,0.0,2.4,,,2.7,1.8,19511,9558,0.0,2.4,,,88.2,3.8,25437,3445,40.9,,,,47.0,,,,33.5,,,
8600000US49727,49727,ZCTA5 49727,2969,147,55235,2995,70.8,3.4,56018,3923,24.9,2.8,12356,3322,33.2,3.6,17192,1068,6.5,2.1,11059,1663,1.8,0.8,2413,1088,21.1,3.0,20866,2818,2172,140,62604,3463,23.3,3.3,41387,5000,25.6,2.9,49021,6566,34.2,3.6,83405,7949,4.7,2.0,73005,22869,11.0,3.3,69601,5224,1.3,0.9,65900,35567,7177,339,22946,1243,94.2,1.4,23536,1326,0.7,0.6,7196,8162,1.4,0.6,12534,5425,0.2,0.2,33547,46865,0.1,0.2,,,1.7,1.2,6507,3075,1.7,1.0,20561,10354,2.9,0.9,12860,8206,93.7,1.3,23592,1328,27.9,,,,26.2,,,,21.0,,,
8600000US49728,49728,ZCTA5 49728,160,32,61382,19858,45.0,14.3,57756,28490,27.5,11.2,40457,50515,61.3,12.5,20374,2152,3.8,3.2,9567,5567,0.0,14.4,,,36.9,10.4,21363,7385,113,23,70563,27052,55.8,17.1,,,17.7,11.9,,,19.5,10.3,,,1.8,2.5,,,1.8,4.4,,,3.5,4.0,,,342,64,29140,10873,92.1,3.9,30674,11627,0.0,7.0,,,5.3,4.3,11906,4333,0.0,7.0,,,0.0,7.0,,,0.0,7.0,,,2.6,3.1,,,1.2,1.7,,,90.9,4.3,30991,11744,33.8,,,,33.6,,,,27.4,,,
8600000US49729,49729,ZCTA5 49729,715,77,61585,12314,71.9,5.9,66576,17019,18.5,4.3,7071,2127,34.1,6.2,18253,1736,3.2,2.5,17783,6554,1.5,1.3,2827,683,21.5,5.0,20654,4526,482,56,75148,18386,20.3,5.6,40958,5897,28.2,7.5,42676,4839,39.4,8.5,90037,13111,2.1,1.8,101240,23546,10.0,5.6,172588,135035,0.0,5.1,,,1722,184,25792,5101,97.9,1.2,26141,5148,0.0,1.4,,,0.0,1.4,,,0.3,0.5,,,0.0,1.4,,,0.0,1.4,,,1.8,1.1,11842,6929,0.5,0.6,18756,3899,97.3,1.3,26180,5173,27.8,,,,30.9,,,,23.0,,,
8600000US49730,49730,ZCTA5 49730,802,95,56402,6153,81.5,4.3,51635,7132,18.6,4.8,4793,1385,31.2,6.0,19350,1874,2.7,1.7,9014,3175,2.6,1.4,1143,725,24.1,5.1,22212,5025,615,76,61079,7652,16.6,4.1,43850,8543,29.4,6.9,45799,6219,30.4,5.9,85868,18804,12.7,7.5,36624,14330,10.9,4.1,87867,12715,0.0,4.0,,,2212,285,20545,2760,98.3,1.1,20707,2800,0.4,0.6,11922,10160,0.2,0.3,,,0.0,1.1,,,0.0,1.1,,,0.0,0.1,,,1.0,0.8,4239,4503,1.4,1.3,771,1179,97.1,1.8,20946,2767,30.7,,,,31.5,,,,21.3,,,
